"","Aisne","Aude","Côte-d'Or","Doubs","Corse-du-Sud","Hérault","Loire","Marne","Meurthe-et-Moselle","Morbihan","Moselle","Oise","Bas-Rhin","Haut-Rhin","Rhône","Saône-et-Loire","Haute-Savoie","Paris","Seine-Maritime","Seine-et-Marne","Yvelines","Somme","Vosges","Territoire de Belfort","Hauts-de-Seine","Seine-Saint-Denis","Val-de-Marne","Val-d'Oise","France"
"704",3.19865153550022,3.46492225114987,3.27288795725126,3.11306782078815,3.21192948359415,3.3080583711388,3.62986327377179,2.96402118538308,3.50693340168763,3.27566537893416,3.09063433489406,2.83838664457689,3.48430662538488,3.06141648569304,3.35455337432475,3.55347840625882,2.92909654364152,3.55744256628461,3.35514221850805,3.79647502475349,2.81708803865905,3.27916947560122,2.89358932728146,3.35713690525659,3.1142135145114,3.32159874052384,3.15728147555246,3.14173057497208,3.73577081158328
"705",3.29296329883833,3.28181243377812,3.2674362874869,3.26465696921284,3.23845126440399,3.28039524320884,3.30180330172212,3.2880090926261,3.23731242014584,3.27851835552396,3.25834069060117,3.30106243189514,3.29554380305109,3.29789942462662,3.30163266122988,3.24349485765422,3.2467606783403,3.26403913595635,3.27229083403578,3.26325983619878,3.28290155654453,3.29427100064712,3.31698027651893,3.28010210536681,3.26619463620509,3.30275535008215,3.2517244719396,3.29611786801617,3.29782300397066
"706",3.3149410369341,3.25019896509473,3.33121741992114,3.28794221900549,3.29906905313815,3.27741427519577,3.26175925964426,3.23836084078294,3.30143624990293,3.252595348331,3.26721734344569,3.33667929005129,3.31728874567648,3.31435228808201,3.30339265296743,3.22442542576254,3.26160359452555,3.28124765258237,3.29416660782669,3.27799399048043,3.28692229777734,3.34476615829928,3.24986874787572,3.24622941804564,3.33054605154913,3.21388814966533,3.26117246749576,3.32355732212882,3.31623419163852
"707",3.23529930493336,2.83808009137254,3.32890603307438,3.22699745513547,3.27279029839893,3.34241627575302,3.52568321823681,3.55128447510433,3.40701527257065,3.3286189642201,3.20228625354676,3.37120676961509,3.09121332579535,2.68508030007886,3.10163837166939,3.30949801792958,3.25517208492948,3.14966011075914,3.45900847209847,3.08232487087982,3.25276412414626,3.08891496222122,3.14506401476156,3.28299266936458,3.32852359232903,3.32135177743936,3.3317081167338,3.37867352188629,3.32236202505997
"708",3.30871971082156,3.2679594446736,3.26609298215989,3.32491497714044,3.36566558059241,3.21082351273064,3.22392791568662,3.17565669502537,3.2321015970617,3.26599033061337,3.19904169360986,3.17723175539307,3.35011073023327,3.45248537415663,3.29974969446086,3.27804700673516,3.25968705600887,3.39533184698665,3.24851223971752,3.14472304933784,3.24845176499185,3.25189573173742,3.18653931539902,3.21819395203818,3.23960201534198,3.26676005733967,3.22521120663096,3.19466500906708,3.24747656897901
"709",3.26482189494498,3.07621615245522,3.35124417399775,3.28344002262245,3.70764743196795,3.19093388905266,2.95828297847132,3.36811213325838,3.14182456954165,2.88816928192123,3.19283570366844,3.32125270607197,3.10973553819603,3.27314168766467,3.04198018324877,3.28021049339017,3.13228817591097,3.42143544201532,3.19754412606535,3.23027828684207,3.34210849888519,2.97714663592856,3.15075227344909,3.41495711987414,2.94929162351966,3.21502237243194,3.12443742175428,3.23964317975861,3.26923092558999
"710",2.82792631466405,3.2863351722635,3.31724525399523,3.14106630557443,3.45499648949563,3.03663693869772,3.71057462443789,2.93073407434762,3.4291124751787,3.53086212681852,3.70206913942381,2.60351532329685,3.09126963758819,3.2434537938007,3.39872480340271,3.00336672620023,3.39936664132124,2.94609501896548,3.31228118625799,3.62489296817984,3.62786672613837,2.8790869966472,3.47973159562708,3.5843560042498,3.46275543601727,2.9376873565256,3.71127238728524,3.21433647356102,3.54850449802218
"711",2.48731215408179,2.41456693876089,2.99128361882489,3.8119677121331,3.06460049139514,3.31548797175062,3.54140354539683,3.80082971601951,2.75929742024948,3.46233137994699,3.15768545321687,1.84316177551208,2.96922397601333,3.46155492333047,2.06843227665411,2.63114641903325,2.84161382666389,3.65448207865107,3.63499930868377,3.98972018518614,2.8275360347952,3.13733621248515,3.39406368513131,2.62328304533031,3.2478064301207,3.6587425275764,2.70472340022177,2.95436380036727,3.13925122916903
"712",3.21395296910028,3.32452933566553,3.37157791709805,3.3246816220559,3.34763009262903,3.22347892277816,3.40928160627186,3.30536315275773,3.31150964748347,3.28357682503195,3.19064571944412,3.30737372881179,3.22887639297516,3.16645550647809,3.24087639523146,3.33981343587868,3.23715167626863,3.2847063877064,3.24118592931497,3.24780622805608,3.20963270432096,3.35609320073866,3.22613935071262,3.41501041606897,3.26803646283348,3.29678317730413,3.36114279309191,3.22681464633595,3.40268575282166
"713",2.68965941523558,2.76453970174351,2.99378378999192,2.85514004493068,3.38505424766056,3.0318298987401,3.32055604702694,3.03845486125993,3.69268128311328,3.35845391577829,2.90406950566338,3.07375526025607,2.90701610663224,3.6917984247208,2.95350012309034,3.13328050139188,3.55917931403414,3.31128980402246,3.88136464692045,3.40902475432591,3.5860299168946,2.74925313849708,3.26286872526704,2.98858810412943,2.85403286215526,3.71961124024805,3.21527158593016,3.54349596479315,3.66051243943338
"714",3.31565733548245,3.11259553145245,3.62749633455673,3.25489671595311,3.12529000527773,3.25803711347198,3.493118993859,3.14461250630502,3.85287241612677,3.30955579709732,3.18535622478911,3.01137461903192,3.41477284149769,3.05564419915008,3.4742136622419,3.45069735869519,3.48821620846523,3.67227290332212,3.54037256423037,3.48811028360552,3.50371076386331,3.0605275748566,3.3239265888687,3.58933658070976,3.50536267775212,3.40927327442925,3.0451974659572,3.12802916452447,3.67003846964106
