"","Bretagne","Corse","Grand Est","Hauts-de-France","Normandie","Nouvelle-Aquitaine","Occitanie","Pays de la Loire","France-hopitaux","France-OC19","Denmark","Italy","Germany","Spain","United_Kingdom","France","Belgium","Austria","Sweden","Switzerland","Greece","Portugal","Netherlands"
"3362",1.4785553224102,1.53538314487979,1.52663407120304,1.5157183856307,1.6399792643042,1.60234690177586,1.44495976669462,1.30600469954361,2.13090153919194,1.99681171671568,1.63350818361295,1.60842325198149,1.68742581829963,1.57211525717785,1.61523770837047,1.94478451611116,1.89401162658717,1.65675386310802,3.69221574499914,1.6330497062987,1.46425040000665,1.47654697301066,1.70181237746514
"3363",2.05303560111835,2.24672668258261,1.73222265886707,1.64342878458777,2.40666023227072,2.05725172033349,2.14625737927355,1.84087337943872,1.7090184065552,1.89741209929558,1.76345166990569,1.84089595782267,1.91566851359892,1.82145385291979,1.58487861665235,1.91474191497011,2.11590983702566,1.89229629503562,2.55756270051584,1.64655160216045,2.38403423575696,2.13223438895241,2.1291569872595
"3364",2.92142958564095,3.3759729379521,2.96295103431679,2.7708196387881,2.88835161536317,3.37261942996582,3.01762056509653,2.86114586399408,3.21640715586806,3.05105255215035,2.76564182482155,2.14410544750366,2.96338736590064,2.90488107730544,3.1297796174326,2.86815724657345,3.26306315180346,2.9031410478145,3.34068655857698,2.89516213620331,3.10227039795676,2.5745365453825,3.29669872004673
"3365",0.798531653450567,0.884146018967533,0.854407727355142,0.713666263742155,0.921953091077096,0.845793048004933,1.04285791993624,1.18235567631474,0.996600010985169,1.06427793513805,1.02337102560046,1.03363234054631,1.11661657707942,1.14482692756404,1.0575340689111,1.00046765767492,0.983340877104148,0.87566085902449,2.64972788515206,1.01403543904477,0.707351270844812,1.01464390037094,0.868882168111218
"3366",1.10418423976302,1.38017024062778,1.30903152994889,0.729565802013177,1.52149597753417,1.15778388838541,1.02654888699918,1.2058053378799,1.32499936085607,1.46162087384419,1.59573591069919,1.54423146778673,1.4371851562147,1.50982868171146,1.585531808646,1.69008432152615,1.64906325278578,1.50453022325179,1.39639821300341,1.40335391881068,1.07715482078198,1.49264093401804,1.35175639355999
"3367",2.32910470771551,2.41829622550936,2.67002927519322,2.7319542526179,2.32541837348695,2.0986978526218,2.45655017183015,3.04764321360451,3.15272688302359,2.67942930159449,2.46163580569047,2.50597114414887,3.01705214986952,2.85582894420307,2.83299461534798,2.10409123324225,3.15758725323463,2.14369654911044,3.24432972842552,2.48469789800074,3.74210657306196,2.79063415682041,3.1761449533421
"3368",1.34151395353851,1.13473974538364,1.23030327052844,0.961294795030125,1.42742829536801,1.18589071146805,1.29533550433118,1.55825325233242,1.44901100800426,1.40809948514139,0.907270499574937,1.18242548563974,1.70704076083405,1.28702100790943,1.56278888380831,1.618460579201,1.23055985297772,1.64474466037375,1.16501687375249,2.06823344927228,1.70189254451437,1.82794378993562,1.82511481838866
"3369",2.48006528738812,2.2919611660705,2.98716073665537,1.35922491056434,2.48540736818532,2.14021442327877,1.73983793452296,2.08768204634855,2.64468994926799,2.37453199893698,2.3926863704209,1.81445111053897,2.0220589271326,2.67708916843289,2.54500843877646,2.30350253995793,1.72353736920741,1.80899073525595,2.23653296580991,2.76065489832532,1.73581422940763,2.47356408185525,2.51069963274287
"3370",2.5570827093834,1.96145386188442,2.03841541773788,1.6676215249678,2.81208652874601,2.95921723031573,2.45258139163452,2.28717110545784,1.32013756391778,1.75444266140418,1.92059398600563,2.06652334226514,2.69900098233152,1.99052857903475,1.8708651963468,2.21397509643444,3.33497279003088,1.27555308878907,3.18199516166265,2.20126018687405,1.49342778333174,1.44844006601975,1.80958105863583
"3371",1.79539887601512,0.89024163658071,1.53613853004217,0.847834576121579,1.94840415744175,1.88919175510844,1.92683138351603,0.987742021722008,1.32592099877416,1.25952526284297,1.69214129022453,1.59178638606716,2.11072788353963,1.84441876639247,1.75767386695413,1.11895565668376,1.37989716599707,1.21203971912994,2.67227365804953,1.40348199182123,1.09430679562836,1.52379315338605,1.22308632952539
"3372",2.97124726744593,2.85628330381574,2.66939466839566,2.94838874480244,2.7628311554357,2.86009437973899,2.97746248815712,2.96943318208294,2.64178337288237,2.89438887880467,2.73583667918698,2.29072314406269,2.7890276558704,2.61697572763881,2.61935191164373,2.74470445097655,2.52139388335957,2.77021399147193,2.93213108168443,2.51230469556351,2.91846584674535,2.66664462885594,2.43674650122711
"3373",1.43687397159918,1.47552821365895,1.33058476665054,1.4060990378955,1.55800759331793,1.00999246738592,1.43864270589496,1.54627460319724,1.47324646943833,1.56754830532018,1.62875872070623,1.47325364277547,1.9832882881486,1.78850609694348,1.30674187171384,1.57958497070256,1.36137392763832,1.54815879658427,2.84454527857027,1.10246833107164,1.38353712498045,1.54035344904906,1.57201050045884
"3374",3.24065195280619,2.7589542749493,2.75819070040362,2.49455853099934,2.53436160522857,2.91743400959347,2.22399832767923,3.5423664917436,2.96568189202511,2.74379880000791,3.19464928316928,2.40265823048026,3.11440364514191,2.79298027795364,3.46907044828122,2.59887331075212,2.87560040604961,2.20305122828817,3.72972716225616,2.92537545817546,2.54792944475342,2.16880102579564,3.4610877961374
"3375",0.597991079222428,0.66476274674841,0.76422257785836,0.622909802202386,0.617335854594654,1.09085390224082,0.541994070655102,0.348177371502126,0.634707728277591,1.16307144810679,1.09991235897872,0.610483351813433,0.881344766770821,0.718739630776031,0.442097650315833,1.04920077321818,0.705767077563519,0.604897464616214,4.06615806079925,0.527203885235349,0.744889863526102,0.964021959303554,1.32666867382124
"3376",2.88820479246427,3.32386748796097,3.81875881024031,2.37150912039195,2.44590507253647,2.46213401678513,2.459310992318,3.69198150104469,3.3684857004961,2.70354522796515,2.76622514783765,2.47573247377301,3.6051913981364,2.75459337566623,2.33657467688487,3.31475374216,2.51853886110162,3.83357119935933,3.90355628360426,2.48814167962388,2.65052425905548,3.61164247026391,2.76565663397499
"3377",3.1663164516738,3.15438931980072,2.98277895581328,2.79165059449857,2.76818457259443,3.15050404881983,2.75432733224232,2.81735160464291,3.27915441188896,3.17020361278303,3.04137062166376,2.39876000468698,2.81726854287091,2.95907906541878,3.16351572451795,2.85134397766641,3.17550768594486,3.17297367411931,3.32717799617127,2.87835729298355,3.11921018393437,3.00741903671815,2.72482979507033
"3378",2.20507817675556,2.26071494967137,2.39407070159831,1.99833094897855,2.44050153329589,2.59444105872,2.93885124591357,1.97191401418177,2.79626362456751,2.48829977280071,2.87738420245305,2.07689549780416,2.46870451136396,3.06273290511962,2.7021086911164,2.72305966347841,2.53589622629836,2.39806053804751,3.45541289196142,2.47821995899532,2.07830971152295,2.07178242448296,2.15810279211296
"3379",2.14140585493737,2.19255735317195,2.30411699974366,1.34840041991868,1.64326722765027,1.92058692494628,1.59951821924141,1.55613669407117,2.80800834714534,1.79382298121875,1.92224841619218,2.02568219849024,2.46146266336669,2.35597758676316,1.68453327422064,2.93855272715996,1.67608152954594,2.2207584712484,2.16190083001267,1.85719932285026,1.72489292943482,2.34165366245014,2.27958628739619
"3380",1.19456339000995,1.49170330820873,1.53774847994562,1.24135571506388,1.28245743382645,1.41435373769576,1.38573407838423,1.44714327470692,1.30128986861964,1.47201083528761,1.56566927078758,1.32275700114937,1.39901315396695,1.37954618034008,1.51390864773794,1.41253830501784,1.33415914264684,1.42444405018549,2.59721683655021,1.56288092161703,1.2218588810878,1.23807541772447,1.59154720342431
"3381",3.15718510285484,3.06527787645937,3.06120349794014,3.36345352083486,3.42251590566202,2.96158088256709,3.60298741023093,2.77404553685836,3.03893943912049,3.0403817502952,3.18700602871444,2.45284027330885,3.34776813438196,3.01103310025409,3.31045417588617,2.90457679100305,3.42496459425486,3.09027360066936,3.1767107602794,3.14076223741754,3.5827677408035,3.53954747995188,3.13838995462366
"3382",0.733143036509345,0.810119212753973,0.661313737580838,0.539480837343033,0.821082988507095,0.789092597981362,0.788130457202758,0.861798948615648,0.72512320830301,0.707640757033775,0.668320180954151,0.869001507573793,0.78670755011096,1.06949513215145,0.919874878833935,0.71310617074789,0.807407592049036,0.718094702461213,3.33816232137334,0.735698125063463,0.940134046592627,0.772909158505651,0.700699546068448
"3383",2.84289463360474,2.71602564455472,2.80913438530466,2.90286150543085,2.78959797127007,3.19581925281736,2.71685122348071,3.04350888541306,2.86205280304291,2.44096206120196,2.95084373256481,2.29131219877576,2.97185983107303,2.58483675284663,2.7544898643628,2.80380886538992,2.41651837561329,2.58957720514852,3.4109553205254,2.99624178290375,2.94827022093513,2.58200503147284,2.7756306090991
"3384",1.73603787630166,3.22610508444274,2.51047845656888,1.2918443062045,2.386442686678,3.87550673806596,3.05364711956126,1.50993284960601,2.52980606115871,2.8600887157451,1.43868808732061,2.1570065082409,1.97266704201965,1.80001442806861,3.47571518681556,1.82003901643321,5.59473185904994,2.1238620467628,2.66803221726714,1.70163753001246,2.86230939854094,1.53829026463026,2.67406279892299
"3385",1.4937782565961,1.72889574848172,1.83327139117963,1.43053161023429,1.1420155009646,1.61804611185309,1.39803173011024,1.80457283558881,1.62058621051929,1.92300536351219,1.74297168223353,1.79513269789021,2.00403947853354,1.79577328112099,1.60260893611253,1.64670895558007,1.47621414595535,2.15823813455314,2.94652078588592,1.81511793318103,1.29255545945276,2.07315319294578,2.02810579112588
"3386",2.09173817410907,2.39198304351863,2.19417557873395,1.10727327513223,1.62396822188662,1.84417140717285,1.68644253475727,1.95683238536762,2.32914943049812,1.51456466780729,1.96260208762197,1.93941002667619,2.04029940976926,2.14018253748546,1.98243243612699,1.95522633287126,1.90340699793057,1.56236972015842,3.51917302958138,1.76596626500569,1.45836252704029,2.06737975549596,1.94061397138094
"3387",2.01629667570216,1.68936986572658,1.48059731424387,1.5020245500598,1.68570809456998,1.30253570972424,1.60596677553939,1.47938941448533,1.55637502176155,1.68919276535428,1.16906366405388,1.37507950314808,1.37695851265557,1.53445718105786,1.33476651544992,1.75476896680982,2.1638001554216,1.58070885160101,2.8272683436741,1.53960415519535,1.57753137905456,1.25122936912893,1.34761918291347
"3388",3.56495708845067,4.19781732959085,2.79454953638717,3.66897257114607,3.21662218859024,3.40041824642141,3.08463335865028,2.98062198772833,3.46478397190348,4.07644989558042,3.04852394115534,2.20879883452385,3.76962257171003,3.12646805313522,2.5970068860783,3.83304984888246,3.83937719151673,3.40128932426623,2.86662203798435,3.63061554747819,2.78217194371791,3.62636820052826,2.94744911028381
"3389",2.51347636775712,4.50620747375539,3.33573492418801,3.50426138968805,2.43951032271226,2.17284381277347,2.73864263839029,3.625485877575,1.64486534316719,4.22601227700042,4.38785853402074,1.52427050581485,4.59079197246811,3.1703749903269,2.79093975179945,6.00135420230631,4.37637920832784,3.48360247052747,3.36077593117936,4.96282113508047,2.8220602822081,3.2722117264359,3.51062805568257
"3390",3.43605638573683,2.15595118106384,1.45599491013505,2.60379087763667,1.94938198893592,4.33474347429423,2.21080231827956,1.63988738432572,2.32217849500852,1.79919278543212,3.24759420122743,1.76267550901413,3.99945867014054,2.43444251018311,2.12988170714191,3.10465105228815,2.62245092446514,2.46761835198293,2.51218275196691,2.592993900342,2.35577544429235,3.97382257752187,2.34590987682172
"3391",1.96469669673035,1.40752915355658,2.13395086929291,1.60181740164692,2.27968723391818,2.85823062774826,2.14924727049343,2.0715521565821,1.90563354402145,1.89693692136804,2.05525471888062,1.87042814802091,1.85652918603365,2.29655393494296,2.04579535019998,1.91817401195862,2.42668101433755,2.23846527538236,2.3814583923218,2.60139562927651,1.35346036973186,1.96157335703459,2.32412789107555
"3392",3.44207964926714,3.37692376481449,3.37016505342589,2.01757101835442,4.58953236970737,3.03710306570064,2.79895502739683,2.75892612632815,3.70794985369551,3.45738566904401,3.88410620809463,2.46407778966591,3.52008876451823,3.28784566301133,3.13491311911022,3.00487483798755,3.00435571864052,3.52305530223951,2.19142238964529,2.59406367885907,2.16835949003428,3.58543976344595,3.17882916424365
"3393",3.08138120274065,3.45484740880306,3.57234435354715,2.4076033024216,3.69740281649625,2.87097118847396,2.72523599991962,2.97903309806493,3.42103556218421,3.71944125589439,3.5981386833979,2.40621697894139,2.76640083722933,2.80240955705046,2.80884158880368,3.26161193545844,2.66264059326055,3.79254111716518,2.94078013701655,2.88531391719521,3.05559269566476,2.60804605558262,3.00433562416061
"3394",2.6216009609361,2.79813918344307,2.67052095316343,2.34479267051442,2.79197344147862,3.57289530843768,2.36699052460101,3.1205287456736,2.73483869375744,2.93315071805191,3.05038942570805,2.20036171915434,2.87272008917297,3.11114152597276,3.25381526273612,2.93109098017992,2.51475178024362,2.933135154083,3.11815547336787,2.59267412610197,3.28920001572063,2.5904764655174,2.4034633187726
"3395",1.21583158768819,1.19024053469995,1.33545510687598,0.742459456043607,1.55678992879821,1.63923885860837,1.32921230479973,1.18167551598012,1.17828678973393,1.12694446816109,1.30731106563091,1.32810681110182,1.16598388125708,1.53436715921896,1.47956843057369,1.61805510540196,1.6109346533515,1.55687098311267,2.96750968395799,1.13986031064644,1.28212233928763,1.7267464616847,1.23576093474493
"3396",2.25392242116731,1.61148358420535,1.85279568710401,1.48844788440379,1.90322330955658,1.60986555792102,1.8535513422156,1.84910354735263,2.16638379064068,1.54716434666047,2.3718426372243,2.06915475817569,1.92032781846412,2.4313421530643,2.1797027229377,1.91560095389372,2.02428677936563,1.5480973938256,2.49989482414693,1.68777268304278,1.67047860526769,1.59327221967672,1.96799874374145
"3397",3.00403814025734,3.16953795866294,3.48228669697178,3.3335267146678,3.21506752096759,3.47752797995808,3.08061577998897,3.31971546310466,3.19028231748032,2.98615246569219,3.43252102717259,2.35633035554003,3.55944354703798,3.00723572755607,3.28317010888121,3.15988104385672,3.58495096445985,3.24833526785947,3.31375575033718,3.26650973703835,3.12208721241516,3.30792814197376,3.1083735663675
"3398",2.03991803969583,2.56387049294856,2.91258683228717,2.57440953913678,2.60124245734267,2.58922866980992,2.89633541041293,2.95518550869458,2.29954669654341,3.08124703595968,2.15600946658028,2.15282565065031,2.31735772712751,2.63246439464465,3.67111027248612,2.77482377109736,2.00480693902798,3.59553502772553,2.63998480149797,3.84909194042697,2.7863577672891,2.24948814720341,3.06805925667194
"3399",2.1094111902562,2.30761716270499,4.82426571940679,1.63898893087391,4.73008184318144,1.99756531333489,1.63739519541828,0.851111951237534,4.30046366526875,1.86463473230945,2.62183040761942,0.964331035221806,3.16550486941263,2.46454731361443,4.74044661611122,1.6381703051839,4.80640602556179,2.01540069959086,2.68574901843566,2.8720165682961,0.72611906848593,1.48595632455112,1.96871103260024
"3400",1.71272881583817,1.97432252067137,2.20945257916369,1.16140965981027,2.72804617134637,2.00142233326805,2.9345734218284,2.27593674667221,2.18866469333461,3.28238550655495,1.41199357675078,2.11878919306337,2.19572048831422,2.15609343522344,2.21052913768227,2.13836359022953,1.31623594060343,1.38373100555807,3.23281070046779,2.34822380894681,1.48285828701163,4.22789120633412,2.39200963240679
"3401",2.90017321224826,2.88135490441194,2.99398183446187,2.81542657564769,2.87409695832868,3.10202587246624,2.91315911554472,2.72674407123239,2.61147734055178,2.85536477333367,2.71422264860468,2.32064092335884,3.19623434840081,2.90904574734223,3.06416681662395,2.93566082164012,2.92768103176368,2.91585467743049,3.02353040853775,2.66898015438888,2.91387759194979,2.96455792642581,2.9236518193736
"3402",2.80004251179892,1.3727404762531,1.88171233798498,1.28624805555048,1.60722323277762,1.30474828427511,1.58777264490034,1.60166739957018,1.55185888060364,1.06716181846849,1.30642691400688,1.15115742209685,1.80555649774158,1.73414034026504,1.79206202963012,2.11304117637436,1.23962579258387,1.70968278884653,3.85589406592552,1.55651687097082,2.05235109641158,2.00604230474092,1.4041651606769
"3403",0.921436865361922,0.975715266656408,0.890869545680892,0.88955273092255,0.640758171270598,0.96187054023542,0.973152761007474,0.892511583738159,0.958466431832459,0.996173105272986,0.980408121729604,0.897202445399239,1.06718458408332,1.28099482282003,0.941458689478973,1.27422376559035,0.727967009760194,1.1883954452215,2.82733868023004,0.754305602658871,1.0268922263549,0.965258095176523,1.08257352374628
"3404",2.7898410787642,2.76843854829314,2.92450076551532,2.54041703974932,2.31876162421229,2.93778365691585,2.88339614393957,2.70305075286662,2.83476665118695,2.96403148713191,2.69746005666333,2.34142712257893,3.06716593664399,2.74826498123513,2.76577103545564,2.69645938987647,2.89929739647691,2.79687703588691,3.17311863025106,2.40577562357919,2.94371646844783,2.34116853114018,2.70491429482932
"3405",2.34100999690719,2.66761936195512,2.14535283050336,1.58059648162522,2.23012032268795,3.48995242381593,2.48307699515738,3.35415097447309,2.92696537486109,3.05225326482105,3.0865701596355,2.17508717679953,2.46557182625779,2.89936602700414,2.73043924789532,2.97818922522924,2.83205716348852,2.28813965865772,4.31461200239101,2.61811344778236,2.29673735462586,2.95141228273663,2.74635843281723
"3406",2.27883924385169,1.28902731069911,1.89408246394109,2.08456847512531,1.50542563483731,1.8845083465064,2.62106237484794,2.00297080967854,2.16750743458153,2.53256601001431,1.57978012326353,1.88468192695565,1.49330010881889,2.4909557560729,1.78703170021304,2.03102625193464,1.67388860162062,2.46740818291047,3.10528517956103,1.95319694991741,1.62316371981915,1.86007077563802,1.54051146611544
"3407",2.54859904045999,3.06457685802698,3.01293737293387,2.32479083466697,3.11351739220509,2.10042961069151,2.35280127809233,3.53140568435061,2.92433321417965,2.98427862375137,3.32027407170816,2.39808726274591,3.71963997866495,3.01993569886608,3.16670574883272,3.24122659824903,2.543028251788,3.19397628155829,2.37444926088358,2.92064202334175,3.27889310000171,2.17766499073502,3.25463605688162
"3408",1.06659260842857,1.65903227741765,1.46294728058637,1.15679349951388,2.25256532304087,1.91662509721502,1.41405283627558,1.83650922452996,1.63567752279378,1.52730486628809,1.83702021216112,1.72396726025165,1.67040220570461,1.86986721448156,2.05637549460819,2.06038095636941,1.60496965400121,1.84462418836599,2.94493514923173,1.13983014281266,1.76618447848353,1.47658450222308,1.80177434970817
"3409",2.82967757383346,2.9824875108973,3.09966624655376,2.9525328397056,2.81439899153343,3.391306874392,3.15414588910275,3.17814141496105,3.63408939024819,3.10972642716969,3.20794447841876,2.49234562647974,3.69199753238102,3.26985266567783,4.100640478527,2.85980883847674,3.05907507669517,2.64251282037199,3.19241540323734,3.14525256209325,2.81400212970184,3.36334687332637,3.06414257971451
