"","time","country","estimated_deaths_forecast","estimated_deaths_forecast_min","estimated_deaths_forecast_max","rt","rt_min","rt_max"
"171",2020-06-17,"Corse",5877.26092976761,0.00312246486112484,18501.8778484574,0.639232636602627,0.0490801536079559,1.41808329433692
"172",2020-06-18,"Corse",5716.27057641064,0.00275335027193838,18185.2732668591,0.633294973010842,0.0490800641360453,1.41045575663604
"173",2020-06-19,"Corse",5556.47263010623,0.00244098382220314,17951.3889621422,0.627574188060581,0.0490799957395538,1.40141030084192
"174",2020-06-20,"Corse",5398.31100309049,0.00214855656172097,17728.3120211304,0.62206075837151,0.0490799434540482,1.39571775600113
"175",2020-03-24,"Grand Est",77.3306438254464,51.4850774004069,114.064831834676,2.08151684948643,0.415709338199824,3.89238407416476
"176",2020-03-25,"Grand Est",91.9356290800716,58.8857159058714,139.978852750482,2.07591755988529,0.41567688988908,3.86667398988402
"177",2020-03-26,"Grand Est",108.747965024444,66.6988826329167,171.035269933111,2.06905553802291,0.415647684964672,3.8266641390118
"178",2020-03-27,"Grand Est",128.043281619903,74.6261816973926,212.449807148318,2.06064205936852,0.415621455237406,3.77565540604177
"179",2020-03-28,"Grand Est",150.242544748666,81.6608262134482,262.721884273372,2.05035572016587,0.415597921455713,3.73231421928142
"180",2020-03-29,"Grand Est",175.875848428695,88.0314628144044,327.192997231843,2.03787281254953,0.415576815322768,3.67542364630487
"181",2020-03-30,"Grand Est",205.585043698896,94.4407022227543,407.589795351538,2.02291231730205,0.415557888745809,3.55675486775766
"182",2020-03-31,"Grand Est",240.200102611754,100.408347203982,506.566485794083,2.00526393380863,0.415540916560003,3.4487855760987
"183",2020-04-01,"Grand Est",280.696528176069,105.77383951353,632.194200109378,1.98475199116682,0.41552569619062,3.32277707998073
"184",2020-04-02,"Grand Est",328.290217413596,108.73428551204,789.788162993477,1.9611616002386,0.410011956531004,3.20033217625898
"185",2020-04-03,"Grand Est",384.424014447243,112.144300866385,993.798462215698,1.93425849059148,0.409998479920535,3.07797252997458
"186",2020-04-04,"Grand Est",450.777037683421,114.527469511966,1255.0274465945,1.90390477308699,0.402790251915291,2.93833542633427
"187",2020-04-05,"Grand Est",529.257243984083,114.975043761004,1570.93668806873,1.8700971210691,0.402773653673794,2.8258970649364
"188",2020-04-06,"Grand Est",621.981818105717,114.452136539318,1977.10502613043,1.83292016503803,0.394387282102892,2.68679805140533
"189",2020-04-07,"Grand Est",731.323117993889,114.159864186303,2471.44128940821,1.79251661468387,0.381815496208636,2.5790013639834
"190",2020-04-08,"Grand Est",859.77578124964,111.586585450782,3053.3812668053,1.74909876834873,0.352184777612925,2.48274937225363
"191",2020-04-09,"Grand Est",1009.96679660928,110.136065838598,3814.62964071558,1.70297831882589,0.34691984371421,2.38804446076039
"192",2020-04-10,"Grand Est",1184.50715576515,107.775816188368,4701.51440985869,1.65457883343624,0.322755861380274,2.30229839300665
"193",2020-04-11,"Grand Est",1385.97596977223,105.098772439792,5656.15992755331,1.60441508534731,0.302135860931485,2.22506138156053
"194",2020-04-12,"Grand Est",1616.77376585459,100.952413062196,6904.17056052803,1.55305190458409,0.293713330640747,2.15316679149406
"195",2020-04-13,"Grand Est",1878.91691376028,97.2913573046794,8299.50053831489,1.50106279556825,0.275177961446116,2.08499174926445
"196",2020-04-14,"Grand Est",2174.04385978518,93.1161925594616,9944.96876500445,1.44899857283612,0.245997074402038,2.02237127120344
"197",2020-04-15,"Grand Est",2503.19157874481,89.5051935373882,11769.2107965591,1.39736590936832,0.205192508853302,1.96348805523528
"198",2020-04-16,"Grand Est",2866.62509875518,83.8719904361854,13708.3387552737,1.34661253091803,0.168725269429487,1.91122655264275
