"","key","value","x","country","region"
"50","social_distancing_encouraged",2020-03-16,3,"France","Occitanie"
"51","schools_universities",2020-03-14,4.3,"France","Pays de la Loire"
"52","self_isolating_if_ill",2020-03-16,4.3,"France","Pays de la Loire"
"53","public_events",2020-03-13,4.3,"France","Pays de la Loire"
"54","lockdown",2020-03-17,4.3,"France","Pays de la Loire"
"55","social_distancing_encouraged",2020-03-16,4,"France","Pays de la Loire"
"56","schools_universities",2020-03-14,5.3,"France","Provence-Alpes-Côte d'Azur"
"57","self_isolating_if_ill",2020-03-16,5.3,"France","Provence-Alpes-Côte d'Azur"
"58","public_events",2020-03-13,5.3,"France","Provence-Alpes-Côte d'Azur"
"59","lockdown",2020-03-17,5.3,"France","Provence-Alpes-Côte d'Azur"
"60","social_distancing_encouraged",2020-03-16,5,"France","Provence-Alpes-Côte d'Azur"
"61","schools_universities",2020-03-14,4.3,"France","Île-de-France"
"62","self_isolating_if_ill",2020-03-16,4.3,"France","Île-de-France"
"63","public_events",2020-03-13,4.3,"France","Île-de-France"
"64","lockdown",2020-03-17,4.3,"France","Île-de-France"
"65","social_distancing_encouraged",2020-03-16,4,"France","Île-de-France"
"66","schools_universities",2020-03-14,4.3,"France","France-hopitaux"
"67","self_isolating_if_ill",2020-03-16,4.3,"France","France-hopitaux"
"68","public_events",2020-03-13,4.3,"France","France-hopitaux"
"69","lockdown",2020-03-17,4.3,"France","France-hopitaux"
"70","social_distancing_encouraged",2020-03-16,4,"France","France-hopitaux"
"71","schools_universities",2020-03-14,4.3,"France","France-OC19"
"72","self_isolating_if_ill",2020-03-16,4.3,"France","France-OC19"
"73","public_events",2020-03-13,4.3,"France","France-OC19"
"74","lockdown",2020-03-17,4.3,"France","France-OC19"
"75","social_distancing_encouraged",2020-03-16,4,"France","France-OC19"
"76","schools_universities",2020-03-14,8.3,"France","France-EHPAD"
"77","self_isolating_if_ill",2020-03-16,8.3,"France","France-EHPAD"
"78","public_events",2020-03-13,8.3,"France","France-EHPAD"
"79","lockdown",2020-03-17,8.3,"France","France-EHPAD"
"80","social_distancing_encouraged",2020-03-16,8,"France","France-EHPAD"
"81","schools_universities",2020-03-14,5.3,"France","France"
"82","self_isolating_if_ill",2020-03-16,5.3,"France","France"
"83","public_events",2020-03-13,5.3,"France","France"
"84","lockdown",2020-03-17,5.3,"France","France"
"85","social_distancing_encouraged",2020-03-16,5,"France","France"
