"","key","value","x","country","region"
"133","public_events",2020-03-13,5.3,"France","Ille-et-Vilaine"
"134","lockdown",2020-03-17,5.3,"France","Ille-et-Vilaine"
"135","social_distancing_encouraged",2020-03-16,5,"France","Ille-et-Vilaine"
"136","schools_universities",2020-03-14,5.3,"France","Indre"
"137","self_isolating_if_ill",2020-03-16,5.3,"France","Indre"
"138","public_events",2020-03-13,5.3,"France","Indre"
"139","lockdown",2020-03-17,5.3,"France","Indre"
"140","social_distancing_encouraged",2020-03-16,5,"France","Indre"
"141","schools_universities",2020-03-14,5.3,"France","Indre-et-Loire"
"142","self_isolating_if_ill",2020-03-16,5.3,"France","Indre-et-Loire"
"143","public_events",2020-03-13,5.3,"France","Indre-et-Loire"
"144","lockdown",2020-03-17,5.3,"France","Indre-et-Loire"
"145","social_distancing_encouraged",2020-03-16,5,"France","Indre-et-Loire"
"146","schools_universities",2020-03-14,5.3,"France","Isère"
"147","self_isolating_if_ill",2020-03-16,5.3,"France","Isère"
"148","public_events",2020-03-13,5.3,"France","Isère"
"149","lockdown",2020-03-17,5.3,"France","Isère"
"150","social_distancing_encouraged",2020-03-16,5,"France","Isère"
"151","schools_universities",2020-03-14,5.3,"France","Jura"
"152","self_isolating_if_ill",2020-03-16,5.3,"France","Jura"
"153","public_events",2020-03-13,5.3,"France","Jura"
"154","lockdown",2020-03-17,5.3,"France","Jura"
"155","social_distancing_encouraged",2020-03-16,5,"France","Jura"
"156","schools_universities",2020-03-14,5.3,"France","Landes"
"157","self_isolating_if_ill",2020-03-16,5.3,"France","Landes"
"158","public_events",2020-03-13,5.3,"France","Landes"
"159","lockdown",2020-03-17,5.3,"France","Landes"
"160","social_distancing_encouraged",2020-03-16,5,"France","Landes"
"161","schools_universities",2020-03-14,5.3,"France","Loir-et-Cher"
"162","self_isolating_if_ill",2020-03-16,5.3,"France","Loir-et-Cher"
"163","public_events",2020-03-13,5.3,"France","Loir-et-Cher"
"164","lockdown",2020-03-17,5.3,"France","Loir-et-Cher"
"165","social_distancing_encouraged",2020-03-16,5,"France","Loir-et-Cher"
"166","schools_universities",2020-03-14,4.3,"France","Loire"
"167","self_isolating_if_ill",2020-03-16,4.3,"France","Loire"
"168","public_events",2020-03-13,4.3,"France","Loire"
"169","lockdown",2020-03-17,4.3,"France","Loire"
"170","social_distancing_encouraged",2020-03-16,4,"France","Loire"
"171","schools_universities",2020-03-14,4.3,"France","Loire-Atlantique"
"172","self_isolating_if_ill",2020-03-16,4.3,"France","Loire-Atlantique"
"173","public_events",2020-03-13,4.3,"France","Loire-Atlantique"
"174","lockdown",2020-03-17,4.3,"France","Loire-Atlantique"
"175","social_distancing_encouraged",2020-03-16,4,"France","Loire-Atlantique"
"176","schools_universities",2020-03-14,5.3,"France","Loiret"
"177","self_isolating_if_ill",2020-03-16,5.3,"France","Loiret"
"178","public_events",2020-03-13,5.3,"France","Loiret"
"179","lockdown",2020-03-17,5.3,"France","Loiret"
"180","social_distancing_encouraged",2020-03-16,5,"France","Loiret"
"181","schools_universities",2020-03-14,5.3,"France","Maine-et-Loire"
"182","self_isolating_if_ill",2020-03-16,5.3,"France","Maine-et-Loire"
"183","public_events",2020-03-13,5.3,"France","Maine-et-Loire"
"184","lockdown",2020-03-17,5.3,"France","Maine-et-Loire"
"185","social_distancing_encouraged",2020-03-16,5,"France","Maine-et-Loire"
"186","schools_universities",2020-03-14,5.3,"France","Manche"
"187","self_isolating_if_ill",2020-03-16,5.3,"France","Manche"
"188","public_events",2020-03-13,5.3,"France","Manche"
"189","lockdown",2020-03-17,5.3,"France","Manche"
"190","social_distancing_encouraged",2020-03-16,5,"France","Manche"
"191","schools_universities",2020-03-14,5.3,"France","Marne"
"192","self_isolating_if_ill",2020-03-16,5.3,"France","Marne"
"193","public_events",2020-03-13,5.3,"France","Marne"
"194","lockdown",2020-03-17,5.3,"France","Marne"
"195","social_distancing_encouraged",2020-03-16,5,"France","Marne"
"196","schools_universities",2020-03-14,5.3,"France","Haute-Marne"
"197","self_isolating_if_ill",2020-03-16,5.3,"France","Haute-Marne"
"198","public_events",2020-03-13,5.3,"France","Haute-Marne"
"199","lockdown",2020-03-17,5.3,"France","Haute-Marne"
"200","social_distancing_encouraged",2020-03-16,5,"France","Haute-Marne"
"201","schools_universities",2020-03-14,5.3,"France","Mayenne"
"202","self_isolating_if_ill",2020-03-16,5.3,"France","Mayenne"
"203","public_events",2020-03-13,5.3,"France","Mayenne"
"204","lockdown",2020-03-17,5.3,"France","Mayenne"
"205","social_distancing_encouraged",2020-03-16,5,"France","Mayenne"
"206","schools_universities",2020-03-14,4.3,"France","Meurthe-et-Moselle"
"207","self_isolating_if_ill",2020-03-16,4.3,"France","Meurthe-et-Moselle"
"208","public_events",2020-03-13,4.3,"France","Meurthe-et-Moselle"
"209","lockdown",2020-03-17,4.3,"France","Meurthe-et-Moselle"
"210","social_distancing_encouraged",2020-03-16,4,"France","Meurthe-et-Moselle"
"211","schools_universities",2020-03-14,4.3,"France","Meuse"
"212","self_isolating_if_ill",2020-03-16,4.3,"France","Meuse"
"213","public_events",2020-03-13,4.3,"France","Meuse"
"214","lockdown",2020-03-17,4.3,"France","Meuse"
"215","social_distancing_encouraged",2020-03-16,4,"France","Meuse"
"216","schools_universities",2020-03-14,4.3,"France","Morbihan"
"217","self_isolating_if_ill",2020-03-16,4.3,"France","Morbihan"
"218","public_events",2020-03-13,4.3,"France","Morbihan"
"219","lockdown",2020-03-17,4.3,"France","Morbihan"
"220","social_distancing_encouraged",2020-03-16,4,"France","Morbihan"
"221","schools_universities",2020-03-14,3.3,"France","Moselle"
"222","self_isolating_if_ill",2020-03-16,3.3,"France","Moselle"
"223","public_events",2020-03-13,3.3,"France","Moselle"
"224","lockdown",2020-03-17,3.3,"France","Moselle"
"225","social_distancing_encouraged",2020-03-16,3,"France","Moselle"
"226","schools_universities",2020-03-14,5.3,"France","Nord"
"227","self_isolating_if_ill",2020-03-16,5.3,"France","Nord"
"228","public_events",2020-03-13,5.3,"France","Nord"
"229","lockdown",2020-03-17,5.3,"France","Nord"
"230","social_distancing_encouraged",2020-03-16,5,"France","Nord"
"231","schools_universities",2020-03-14,2.3,"France","Oise"
"232","self_isolating_if_ill",2020-03-16,2.3,"France","Oise"
"233","public_events",2020-03-13,2.3,"France","Oise"
"234","lockdown",2020-03-17,2.3,"France","Oise"
"235","social_distancing_encouraged",2020-03-16,2,"France","Oise"
"236","schools_universities",2020-03-14,5.3,"France","Orne"
"237","self_isolating_if_ill",2020-03-16,5.3,"France","Orne"
"238","public_events",2020-03-13,5.3,"France","Orne"
"239","lockdown",2020-03-17,5.3,"France","Orne"
"240","social_distancing_encouraged",2020-03-16,5,"France","Orne"
"241","schools_universities",2020-03-14,5.3,"France","Pas-de-Calais"
"242","self_isolating_if_ill",2020-03-16,5.3,"France","Pas-de-Calais"
"243","public_events",2020-03-13,5.3,"France","Pas-de-Calais"
"244","lockdown",2020-03-17,5.3,"France","Pas-de-Calais"
"245","social_distancing_encouraged",2020-03-16,5,"France","Pas-de-Calais"
"246","schools_universities",2020-03-14,5.3,"France","Puy-de-Dôme"
"247","self_isolating_if_ill",2020-03-16,5.3,"France","Puy-de-Dôme"
"248","public_events",2020-03-13,5.3,"France","Puy-de-Dôme"
"249","lockdown",2020-03-17,5.3,"France","Puy-de-Dôme"
"250","social_distancing_encouraged",2020-03-16,5,"France","Puy-de-Dôme"
"251","schools_universities",2020-03-14,4.3,"France","Pyrénées-Atlantiques"
"252","self_isolating_if_ill",2020-03-16,4.3,"France","Pyrénées-Atlantiques"
"253","public_events",2020-03-13,4.3,"France","Pyrénées-Atlantiques"
"254","lockdown",2020-03-17,4.3,"France","Pyrénées-Atlantiques"
"255","social_distancing_encouraged",2020-03-16,4,"France","Pyrénées-Atlantiques"
"256","schools_universities",2020-03-14,4.3,"France","Pyrénées-Orientales"
"257","self_isolating_if_ill",2020-03-16,4.3,"France","Pyrénées-Orientales"
"258","public_events",2020-03-13,4.3,"France","Pyrénées-Orientales"
"259","lockdown",2020-03-17,4.3,"France","Pyrénées-Orientales"
"260","social_distancing_encouraged",2020-03-16,4,"France","Pyrénées-Orientales"
"261","schools_universities",2020-03-14,3.3,"France","Bas-Rhin"
"262","self_isolating_if_ill",2020-03-16,3.3,"France","Bas-Rhin"
"263","public_events",2020-03-13,3.3,"France","Bas-Rhin"
"264","lockdown",2020-03-17,3.3,"France","Bas-Rhin"
"265","social_distancing_encouraged",2020-03-16,3,"France","Bas-Rhin"
"266","schools_universities",2020-03-14,2.3,"France","Haut-Rhin"
"267","self_isolating_if_ill",2020-03-16,2.3,"France","Haut-Rhin"
"268","public_events",2020-03-13,2.3,"France","Haut-Rhin"
"269","lockdown",2020-03-17,2.3,"France","Haut-Rhin"
"270","social_distancing_encouraged",2020-03-16,2,"France","Haut-Rhin"
"271","schools_universities",2020-03-14,4.3,"France","Rhône"
"272","self_isolating_if_ill",2020-03-16,4.3,"France","Rhône"
"273","public_events",2020-03-13,4.3,"France","Rhône"
"274","lockdown",2020-03-17,4.3,"France","Rhône"
"275","social_distancing_encouraged",2020-03-16,4,"France","Rhône"
"276","schools_universities",2020-03-14,4.3,"France","Haute-Saône"
"277","self_isolating_if_ill",2020-03-16,4.3,"France","Haute-Saône"
"278","public_events",2020-03-13,4.3,"France","Haute-Saône"
"279","lockdown",2020-03-17,4.3,"France","Haute-Saône"
"280","social_distancing_encouraged",2020-03-16,4,"France","Haute-Saône"
"281","schools_universities",2020-03-14,3.3,"France","Saône-et-Loire"
"282","self_isolating_if_ill",2020-03-16,3.3,"France","Saône-et-Loire"
"283","public_events",2020-03-13,3.3,"France","Saône-et-Loire"
"284","lockdown",2020-03-17,3.3,"France","Saône-et-Loire"
"285","social_distancing_encouraged",2020-03-16,3,"France","Saône-et-Loire"
"286","schools_universities",2020-03-14,5.3,"France","Sarthe"
"287","self_isolating_if_ill",2020-03-16,5.3,"France","Sarthe"
"288","public_events",2020-03-13,5.3,"France","Sarthe"
"289","lockdown",2020-03-17,5.3,"France","Sarthe"
"290","social_distancing_encouraged",2020-03-16,5,"France","Sarthe"
"291","schools_universities",2020-03-14,5.3,"France","Savoie"
"292","self_isolating_if_ill",2020-03-16,5.3,"France","Savoie"
"293","public_events",2020-03-13,5.3,"France","Savoie"
"294","lockdown",2020-03-17,5.3,"France","Savoie"
"295","social_distancing_encouraged",2020-03-16,5,"France","Savoie"
"296","schools_universities",2020-03-14,4.3,"France","Haute-Savoie"
"297","self_isolating_if_ill",2020-03-16,4.3,"France","Haute-Savoie"
"298","public_events",2020-03-13,4.3,"France","Haute-Savoie"
"299","lockdown",2020-03-17,4.3,"France","Haute-Savoie"
"300","social_distancing_encouraged",2020-03-16,4,"France","Haute-Savoie"
"301","schools_universities",2020-03-14,4.3,"France","Paris"
"302","self_isolating_if_ill",2020-03-16,4.3,"France","Paris"
"303","public_events",2020-03-13,4.3,"France","Paris"
"304","lockdown",2020-03-17,4.3,"France","Paris"
"305","social_distancing_encouraged",2020-03-16,4,"France","Paris"
"306","schools_universities",2020-03-14,4.3,"France","Seine-Maritime"
"307","self_isolating_if_ill",2020-03-16,4.3,"France","Seine-Maritime"
"308","public_events",2020-03-13,4.3,"France","Seine-Maritime"
"309","lockdown",2020-03-17,4.3,"France","Seine-Maritime"
"310","social_distancing_encouraged",2020-03-16,4,"France","Seine-Maritime"
"311","schools_universities",2020-03-14,5.3,"France","Seine-et-Marne"
"312","self_isolating_if_ill",2020-03-16,5.3,"France","Seine-et-Marne"
"313","public_events",2020-03-13,5.3,"France","Seine-et-Marne"
"314","lockdown",2020-03-17,5.3,"France","Seine-et-Marne"
"315","social_distancing_encouraged",2020-03-16,5,"France","Seine-et-Marne"
"316","schools_universities",2020-03-14,4.3,"France","Yvelines"
"317","self_isolating_if_ill",2020-03-16,4.3,"France","Yvelines"
"318","public_events",2020-03-13,4.3,"France","Yvelines"
"319","lockdown",2020-03-17,4.3,"France","Yvelines"
"320","social_distancing_encouraged",2020-03-16,4,"France","Yvelines"
"321","schools_universities",2020-03-14,5.3,"France","Deux-Sèvres"
"322","self_isolating_if_ill",2020-03-16,5.3,"France","Deux-Sèvres"
"323","public_events",2020-03-13,5.3,"France","Deux-Sèvres"
"324","lockdown",2020-03-17,5.3,"France","Deux-Sèvres"
"325","social_distancing_encouraged",2020-03-16,5,"France","Deux-Sèvres"
"326","schools_universities",2020-03-14,4.3,"France","Somme"
"327","self_isolating_if_ill",2020-03-16,4.3,"France","Somme"
"328","public_events",2020-03-13,4.3,"France","Somme"
"329","lockdown",2020-03-17,4.3,"France","Somme"
"330","social_distancing_encouraged",2020-03-16,4,"France","Somme"
"331","schools_universities",2020-03-14,5.3,"France","Tarn"
"332","self_isolating_if_ill",2020-03-16,5.3,"France","Tarn"
"333","public_events",2020-03-13,5.3,"France","Tarn"
"334","lockdown",2020-03-17,5.3,"France","Tarn"
"335","social_distancing_encouraged",2020-03-16,5,"France","Tarn"
"336","schools_universities",2020-03-14,4.3,"France","Var"
"337","self_isolating_if_ill",2020-03-16,4.3,"France","Var"
"338","public_events",2020-03-13,4.3,"France","Var"
"339","lockdown",2020-03-17,4.3,"France","Var"
"340","social_distancing_encouraged",2020-03-16,4,"France","Var"
"341","schools_universities",2020-03-14,5.3,"France","Vaucluse"
"342","self_isolating_if_ill",2020-03-16,5.3,"France","Vaucluse"
"343","public_events",2020-03-13,5.3,"France","Vaucluse"
"344","lockdown",2020-03-17,5.3,"France","Vaucluse"
"345","social_distancing_encouraged",2020-03-16,5,"France","Vaucluse"
"346","schools_universities",2020-03-14,5.3,"France","Vendée"
"347","self_isolating_if_ill",2020-03-16,5.3,"France","Vendée"
"348","public_events",2020-03-13,5.3,"France","Vendée"
"349","lockdown",2020-03-17,5.3,"France","Vendée"
"350","social_distancing_encouraged",2020-03-16,5,"France","Vendée"
"351","schools_universities",2020-03-14,4.3,"France","Vienne"
"352","self_isolating_if_ill",2020-03-16,4.3,"France","Vienne"
"353","public_events",2020-03-13,4.3,"France","Vienne"
"354","lockdown",2020-03-17,4.3,"France","Vienne"
"355","social_distancing_encouraged",2020-03-16,4,"France","Vienne"
"356","schools_universities",2020-03-14,5.3,"France","Haute-Vienne"
"357","self_isolating_if_ill",2020-03-16,5.3,"France","Haute-Vienne"
"358","public_events",2020-03-13,5.3,"France","Haute-Vienne"
"359","lockdown",2020-03-17,5.3,"France","Haute-Vienne"
"360","social_distancing_encouraged",2020-03-16,5,"France","Haute-Vienne"
"361","schools_universities",2020-03-14,3.3,"France","Vosges"
"362","self_isolating_if_ill",2020-03-16,3.3,"France","Vosges"
"363","public_events",2020-03-13,3.3,"France","Vosges"
"364","lockdown",2020-03-17,3.3,"France","Vosges"
"365","social_distancing_encouraged",2020-03-16,3,"France","Vosges"
"366","schools_universities",2020-03-14,5.3,"France","Yonne"
"367","self_isolating_if_ill",2020-03-16,5.3,"France","Yonne"
"368","public_events",2020-03-13,5.3,"France","Yonne"
"369","lockdown",2020-03-17,5.3,"France","Yonne"
"370","social_distancing_encouraged",2020-03-16,5,"France","Yonne"
"371","schools_universities",2020-03-14,3.3,"France","Territoire de Belfort"
"372","self_isolating_if_ill",2020-03-16,3.3,"France","Territoire de Belfort"
"373","public_events",2020-03-13,3.3,"France","Territoire de Belfort"
"374","lockdown",2020-03-17,3.3,"France","Territoire de Belfort"
"375","social_distancing_encouraged",2020-03-16,3,"France","Territoire de Belfort"
"376","schools_universities",2020-03-14,5.3,"France","Essonne"
"377","self_isolating_if_ill",2020-03-16,5.3,"France","Essonne"
"378","public_events",2020-03-13,5.3,"France","Essonne"
"379","lockdown",2020-03-17,5.3,"France","Essonne"
"380","social_distancing_encouraged",2020-03-16,5,"France","Essonne"
"381","schools_universities",2020-03-14,5.3,"France","Hauts-de-Seine"
"382","self_isolating_if_ill",2020-03-16,5.3,"France","Hauts-de-Seine"
"383","public_events",2020-03-13,5.3,"France","Hauts-de-Seine"
"384","lockdown",2020-03-17,5.3,"France","Hauts-de-Seine"
"385","social_distancing_encouraged",2020-03-16,5,"France","Hauts-de-Seine"
"386","schools_universities",2020-03-14,5.3,"France","Seine-Saint-Denis"
"387","self_isolating_if_ill",2020-03-16,5.3,"France","Seine-Saint-Denis"
"388","public_events",2020-03-13,5.3,"France","Seine-Saint-Denis"
"389","lockdown",2020-03-17,5.3,"France","Seine-Saint-Denis"
"390","social_distancing_encouraged",2020-03-16,5,"France","Seine-Saint-Denis"
"391","schools_universities",2020-03-14,5.3,"France","Val-de-Marne"
"392","self_isolating_if_ill",2020-03-16,5.3,"France","Val-de-Marne"
"393","public_events",2020-03-13,5.3,"France","Val-de-Marne"
"394","lockdown",2020-03-17,5.3,"France","Val-de-Marne"
"395","social_distancing_encouraged",2020-03-16,5,"France","Val-de-Marne"
"396","schools_universities",2020-03-14,4.3,"France","Val-d'Oise"
"397","self_isolating_if_ill",2020-03-16,4.3,"France","Val-d'Oise"
"398","public_events",2020-03-13,4.3,"France","Val-d'Oise"
"399","lockdown",2020-03-17,4.3,"France","Val-d'Oise"
"400","social_distancing_encouraged",2020-03-16,4,"France","Val-d'Oise"
"401","schools_universities",2020-03-14,5.3,"France","Guadeloupe"
"402","self_isolating_if_ill",2020-03-16,5.3,"France","Guadeloupe"
"403","public_events",2020-03-13,5.3,"France","Guadeloupe"
"404","lockdown",2020-03-17,5.3,"France","Guadeloupe"
"405","social_distancing_encouraged",2020-03-16,5,"France","Guadeloupe"
"406","schools_universities",2020-03-14,1.3,"France","Martinique"
"407","self_isolating_if_ill",2020-03-16,1.3,"France","Martinique"
"408","public_events",2020-03-13,1.3,"France","Martinique"
"409","lockdown",2020-03-17,1.3,"France","Martinique"
"410","social_distancing_encouraged",2020-03-16,1,"France","Martinique"
"411","schools_universities",2020-03-14,5.3,"France","France"
"412","self_isolating_if_ill",2020-03-16,5.3,"France","France"
"413","public_events",2020-03-13,5.3,"France","France"
"414","lockdown",2020-03-17,5.3,"France","France"
"415","social_distancing_encouraged",2020-03-16,5,"France","France"
