"","key","value","x","country","region"
"132","self_isolating_if_ill",2020-03-16,5.3,"France","Jura"
"133","public_events",2020-03-13,5.3,"France","Jura"
"134","lockdown",2020-03-17,5.3,"France","Jura"
"135","social_distancing_encouraged",2020-03-16,5,"France","Jura"
"136","schools_universities",2020-03-14,5.3,"France","Loir-et-Cher"
"137","self_isolating_if_ill",2020-03-16,5.3,"France","Loir-et-Cher"
"138","public_events",2020-03-13,5.3,"France","Loir-et-Cher"
"139","lockdown",2020-03-17,5.3,"France","Loir-et-Cher"
"140","social_distancing_encouraged",2020-03-16,5,"France","Loir-et-Cher"
"141","schools_universities",2020-03-14,4.3,"France","Loire"
"142","self_isolating_if_ill",2020-03-16,4.3,"France","Loire"
"143","public_events",2020-03-13,4.3,"France","Loire"
"144","lockdown",2020-03-17,4.3,"France","Loire"
"145","social_distancing_encouraged",2020-03-16,4,"France","Loire"
"146","schools_universities",2020-03-14,4.3,"France","Loire-Atlantique"
"147","self_isolating_if_ill",2020-03-16,4.3,"France","Loire-Atlantique"
"148","public_events",2020-03-13,4.3,"France","Loire-Atlantique"
"149","lockdown",2020-03-17,4.3,"France","Loire-Atlantique"
"150","social_distancing_encouraged",2020-03-16,4,"France","Loire-Atlantique"
"151","schools_universities",2020-03-14,5.3,"France","Loiret"
"152","self_isolating_if_ill",2020-03-16,5.3,"France","Loiret"
"153","public_events",2020-03-13,5.3,"France","Loiret"
"154","lockdown",2020-03-17,5.3,"France","Loiret"
"155","social_distancing_encouraged",2020-03-16,5,"France","Loiret"
"156","schools_universities",2020-03-14,5.3,"France","Maine-et-Loire"
"157","self_isolating_if_ill",2020-03-16,5.3,"France","Maine-et-Loire"
"158","public_events",2020-03-13,5.3,"France","Maine-et-Loire"
"159","lockdown",2020-03-17,5.3,"France","Maine-et-Loire"
"160","social_distancing_encouraged",2020-03-16,5,"France","Maine-et-Loire"
"161","schools_universities",2020-03-14,4.3,"France","Manche"
"162","self_isolating_if_ill",2020-03-16,4.3,"France","Manche"
"163","public_events",2020-03-13,4.3,"France","Manche"
"164","lockdown",2020-03-17,4.3,"France","Manche"
"165","social_distancing_encouraged",2020-03-16,4,"France","Manche"
"166","schools_universities",2020-03-14,4.3,"France","Marne"
"167","self_isolating_if_ill",2020-03-16,4.3,"France","Marne"
"168","public_events",2020-03-13,4.3,"France","Marne"
"169","lockdown",2020-03-17,4.3,"France","Marne"
"170","social_distancing_encouraged",2020-03-16,4,"France","Marne"
"171","schools_universities",2020-03-14,5.3,"France","Haute-Marne"
"172","self_isolating_if_ill",2020-03-16,5.3,"France","Haute-Marne"
"173","public_events",2020-03-13,5.3,"France","Haute-Marne"
"174","lockdown",2020-03-17,5.3,"France","Haute-Marne"
"175","social_distancing_encouraged",2020-03-16,5,"France","Haute-Marne"
"176","schools_universities",2020-03-14,5.3,"France","Mayenne"
"177","self_isolating_if_ill",2020-03-16,5.3,"France","Mayenne"
"178","public_events",2020-03-13,5.3,"France","Mayenne"
"179","lockdown",2020-03-17,5.3,"France","Mayenne"
"180","social_distancing_encouraged",2020-03-16,5,"France","Mayenne"
"181","schools_universities",2020-03-14,4.3,"France","Meurthe-et-Moselle"
"182","self_isolating_if_ill",2020-03-16,4.3,"France","Meurthe-et-Moselle"
"183","public_events",2020-03-13,4.3,"France","Meurthe-et-Moselle"
"184","lockdown",2020-03-17,4.3,"France","Meurthe-et-Moselle"
"185","social_distancing_encouraged",2020-03-16,4,"France","Meurthe-et-Moselle"
"186","schools_universities",2020-03-14,4.3,"France","Meuse"
"187","self_isolating_if_ill",2020-03-16,4.3,"France","Meuse"
"188","public_events",2020-03-13,4.3,"France","Meuse"
"189","lockdown",2020-03-17,4.3,"France","Meuse"
"190","social_distancing_encouraged",2020-03-16,4,"France","Meuse"
"191","schools_universities",2020-03-14,4.3,"France","Morbihan"
"192","self_isolating_if_ill",2020-03-16,4.3,"France","Morbihan"
"193","public_events",2020-03-13,4.3,"France","Morbihan"
"194","lockdown",2020-03-17,4.3,"France","Morbihan"
"195","social_distancing_encouraged",2020-03-16,4,"France","Morbihan"
"196","schools_universities",2020-03-14,3.3,"France","Moselle"
"197","self_isolating_if_ill",2020-03-16,3.3,"France","Moselle"
"198","public_events",2020-03-13,3.3,"France","Moselle"
"199","lockdown",2020-03-17,3.3,"France","Moselle"
"200","social_distancing_encouraged",2020-03-16,3,"France","Moselle"
"201","schools_universities",2020-03-14,5.3,"France","Nord"
"202","self_isolating_if_ill",2020-03-16,5.3,"France","Nord"
"203","public_events",2020-03-13,5.3,"France","Nord"
"204","lockdown",2020-03-17,5.3,"France","Nord"
"205","social_distancing_encouraged",2020-03-16,5,"France","Nord"
"206","schools_universities",2020-03-14,3.3,"France","Oise"
"207","self_isolating_if_ill",2020-03-16,3.3,"France","Oise"
"208","public_events",2020-03-13,3.3,"France","Oise"
"209","lockdown",2020-03-17,3.3,"France","Oise"
"210","social_distancing_encouraged",2020-03-16,3,"France","Oise"
"211","schools_universities",2020-03-14,5.3,"France","Pas-de-Calais"
"212","self_isolating_if_ill",2020-03-16,5.3,"France","Pas-de-Calais"
"213","public_events",2020-03-13,5.3,"France","Pas-de-Calais"
"214","lockdown",2020-03-17,5.3,"France","Pas-de-Calais"
"215","social_distancing_encouraged",2020-03-16,5,"France","Pas-de-Calais"
"216","schools_universities",2020-03-14,5.3,"France","Pyrénées-Atlantiques"
"217","self_isolating_if_ill",2020-03-16,5.3,"France","Pyrénées-Atlantiques"
"218","public_events",2020-03-13,5.3,"France","Pyrénées-Atlantiques"
"219","lockdown",2020-03-17,5.3,"France","Pyrénées-Atlantiques"
"220","social_distancing_encouraged",2020-03-16,5,"France","Pyrénées-Atlantiques"
"221","schools_universities",2020-03-14,4.3,"France","Pyrénées-Orientales"
"222","self_isolating_if_ill",2020-03-16,4.3,"France","Pyrénées-Orientales"
"223","public_events",2020-03-13,4.3,"France","Pyrénées-Orientales"
"224","lockdown",2020-03-17,4.3,"France","Pyrénées-Orientales"
"225","social_distancing_encouraged",2020-03-16,4,"France","Pyrénées-Orientales"
"226","schools_universities",2020-03-14,3.3,"France","Bas-Rhin"
"227","self_isolating_if_ill",2020-03-16,3.3,"France","Bas-Rhin"
"228","public_events",2020-03-13,3.3,"France","Bas-Rhin"
"229","lockdown",2020-03-17,3.3,"France","Bas-Rhin"
"230","social_distancing_encouraged",2020-03-16,3,"France","Bas-Rhin"
"231","schools_universities",2020-03-14,2.3,"France","Haut-Rhin"
"232","self_isolating_if_ill",2020-03-16,2.3,"France","Haut-Rhin"
"233","public_events",2020-03-13,2.3,"France","Haut-Rhin"
"234","lockdown",2020-03-17,2.3,"France","Haut-Rhin"
"235","social_distancing_encouraged",2020-03-16,2,"France","Haut-Rhin"
"236","schools_universities",2020-03-14,4.3,"France","Rhône"
"237","self_isolating_if_ill",2020-03-16,4.3,"France","Rhône"
"238","public_events",2020-03-13,4.3,"France","Rhône"
"239","lockdown",2020-03-17,4.3,"France","Rhône"
"240","social_distancing_encouraged",2020-03-16,4,"France","Rhône"
"241","schools_universities",2020-03-14,5.3,"France","Haute-Saône"
"242","self_isolating_if_ill",2020-03-16,5.3,"France","Haute-Saône"
"243","public_events",2020-03-13,5.3,"France","Haute-Saône"
"244","lockdown",2020-03-17,5.3,"France","Haute-Saône"
"245","social_distancing_encouraged",2020-03-16,5,"France","Haute-Saône"
"246","schools_universities",2020-03-14,4.3,"France","Saône-et-Loire"
"247","self_isolating_if_ill",2020-03-16,4.3,"France","Saône-et-Loire"
"248","public_events",2020-03-13,4.3,"France","Saône-et-Loire"
"249","lockdown",2020-03-17,4.3,"France","Saône-et-Loire"
"250","social_distancing_encouraged",2020-03-16,4,"France","Saône-et-Loire"
"251","schools_universities",2020-03-14,5.3,"France","Sarthe"
"252","self_isolating_if_ill",2020-03-16,5.3,"France","Sarthe"
"253","public_events",2020-03-13,5.3,"France","Sarthe"
"254","lockdown",2020-03-17,5.3,"France","Sarthe"
"255","social_distancing_encouraged",2020-03-16,5,"France","Sarthe"
"256","schools_universities",2020-03-14,5.3,"France","Savoie"
"257","self_isolating_if_ill",2020-03-16,5.3,"France","Savoie"
"258","public_events",2020-03-13,5.3,"France","Savoie"
"259","lockdown",2020-03-17,5.3,"France","Savoie"
"260","social_distancing_encouraged",2020-03-16,5,"France","Savoie"
"261","schools_universities",2020-03-14,4.3,"France","Haute-Savoie"
"262","self_isolating_if_ill",2020-03-16,4.3,"France","Haute-Savoie"
"263","public_events",2020-03-13,4.3,"France","Haute-Savoie"
"264","lockdown",2020-03-17,4.3,"France","Haute-Savoie"
"265","social_distancing_encouraged",2020-03-16,4,"France","Haute-Savoie"
"266","schools_universities",2020-03-14,5.3,"France","Paris"
"267","self_isolating_if_ill",2020-03-16,5.3,"France","Paris"
"268","public_events",2020-03-13,5.3,"France","Paris"
"269","lockdown",2020-03-17,5.3,"France","Paris"
"270","social_distancing_encouraged",2020-03-16,5,"France","Paris"
"271","schools_universities",2020-03-14,4.3,"France","Seine-Maritime"
"272","self_isolating_if_ill",2020-03-16,4.3,"France","Seine-Maritime"
"273","public_events",2020-03-13,4.3,"France","Seine-Maritime"
"274","lockdown",2020-03-17,4.3,"France","Seine-Maritime"
"275","social_distancing_encouraged",2020-03-16,4,"France","Seine-Maritime"
"276","schools_universities",2020-03-14,5.3,"France","Seine-et-Marne"
"277","self_isolating_if_ill",2020-03-16,5.3,"France","Seine-et-Marne"
"278","public_events",2020-03-13,5.3,"France","Seine-et-Marne"
"279","lockdown",2020-03-17,5.3,"France","Seine-et-Marne"
"280","social_distancing_encouraged",2020-03-16,5,"France","Seine-et-Marne"
"281","schools_universities",2020-03-14,5.3,"France","Yvelines"
"282","self_isolating_if_ill",2020-03-16,5.3,"France","Yvelines"
"283","public_events",2020-03-13,5.3,"France","Yvelines"
"284","lockdown",2020-03-17,5.3,"France","Yvelines"
"285","social_distancing_encouraged",2020-03-16,5,"France","Yvelines"
"286","schools_universities",2020-03-14,4.3,"France","Somme"
"287","self_isolating_if_ill",2020-03-16,4.3,"France","Somme"
"288","public_events",2020-03-13,4.3,"France","Somme"
"289","lockdown",2020-03-17,4.3,"France","Somme"
"290","social_distancing_encouraged",2020-03-16,4,"France","Somme"
"291","schools_universities",2020-03-14,4.3,"France","Var"
"292","self_isolating_if_ill",2020-03-16,4.3,"France","Var"
"293","public_events",2020-03-13,4.3,"France","Var"
"294","lockdown",2020-03-17,4.3,"France","Var"
"295","social_distancing_encouraged",2020-03-16,4,"France","Var"
"296","schools_universities",2020-03-14,5.3,"France","Vaucluse"
"297","self_isolating_if_ill",2020-03-16,5.3,"France","Vaucluse"
"298","public_events",2020-03-13,5.3,"France","Vaucluse"
"299","lockdown",2020-03-17,5.3,"France","Vaucluse"
"300","social_distancing_encouraged",2020-03-16,5,"France","Vaucluse"
"301","schools_universities",2020-03-14,5.3,"France","Vendée"
"302","self_isolating_if_ill",2020-03-16,5.3,"France","Vendée"
"303","public_events",2020-03-13,5.3,"France","Vendée"
"304","lockdown",2020-03-17,5.3,"France","Vendée"
"305","social_distancing_encouraged",2020-03-16,5,"France","Vendée"
"306","schools_universities",2020-03-14,5.3,"France","Vienne"
"307","self_isolating_if_ill",2020-03-16,5.3,"France","Vienne"
"308","public_events",2020-03-13,5.3,"France","Vienne"
"309","lockdown",2020-03-17,5.3,"France","Vienne"
"310","social_distancing_encouraged",2020-03-16,5,"France","Vienne"
"311","schools_universities",2020-03-14,3.3,"France","Vosges"
"312","self_isolating_if_ill",2020-03-16,3.3,"France","Vosges"
"313","public_events",2020-03-13,3.3,"France","Vosges"
"314","lockdown",2020-03-17,3.3,"France","Vosges"
"315","social_distancing_encouraged",2020-03-16,3,"France","Vosges"
"316","schools_universities",2020-03-14,5.3,"France","Yonne"
"317","self_isolating_if_ill",2020-03-16,5.3,"France","Yonne"
"318","public_events",2020-03-13,5.3,"France","Yonne"
"319","lockdown",2020-03-17,5.3,"France","Yonne"
"320","social_distancing_encouraged",2020-03-16,5,"France","Yonne"
"321","schools_universities",2020-03-14,4.3,"France","Territoire de Belfort"
"322","self_isolating_if_ill",2020-03-16,4.3,"France","Territoire de Belfort"
"323","public_events",2020-03-13,4.3,"France","Territoire de Belfort"
"324","lockdown",2020-03-17,4.3,"France","Territoire de Belfort"
"325","social_distancing_encouraged",2020-03-16,4,"France","Territoire de Belfort"
"326","schools_universities",2020-03-14,5.3,"France","Essonne"
"327","self_isolating_if_ill",2020-03-16,5.3,"France","Essonne"
"328","public_events",2020-03-13,5.3,"France","Essonne"
"329","lockdown",2020-03-17,5.3,"France","Essonne"
"330","social_distancing_encouraged",2020-03-16,5,"France","Essonne"
"331","schools_universities",2020-03-14,5.3,"France","Hauts-de-Seine"
"332","self_isolating_if_ill",2020-03-16,5.3,"France","Hauts-de-Seine"
"333","public_events",2020-03-13,5.3,"France","Hauts-de-Seine"
"334","lockdown",2020-03-17,5.3,"France","Hauts-de-Seine"
"335","social_distancing_encouraged",2020-03-16,5,"France","Hauts-de-Seine"
"336","schools_universities",2020-03-14,4.3,"France","Seine-Saint-Denis"
"337","self_isolating_if_ill",2020-03-16,4.3,"France","Seine-Saint-Denis"
"338","public_events",2020-03-13,4.3,"France","Seine-Saint-Denis"
"339","lockdown",2020-03-17,4.3,"France","Seine-Saint-Denis"
"340","social_distancing_encouraged",2020-03-16,4,"France","Seine-Saint-Denis"
"341","schools_universities",2020-03-14,5.3,"France","Val-de-Marne"
"342","self_isolating_if_ill",2020-03-16,5.3,"France","Val-de-Marne"
"343","public_events",2020-03-13,5.3,"France","Val-de-Marne"
"344","lockdown",2020-03-17,5.3,"France","Val-de-Marne"
"345","social_distancing_encouraged",2020-03-16,5,"France","Val-de-Marne"
"346","schools_universities",2020-03-14,4.3,"France","Val-d'Oise"
"347","self_isolating_if_ill",2020-03-16,4.3,"France","Val-d'Oise"
"348","public_events",2020-03-13,4.3,"France","Val-d'Oise"
"349","lockdown",2020-03-17,4.3,"France","Val-d'Oise"
"350","social_distancing_encouraged",2020-03-16,4,"France","Val-d'Oise"
"351","schools_universities",2020-03-14,4.3,"France","Guadeloupe"
"352","self_isolating_if_ill",2020-03-16,4.3,"France","Guadeloupe"
"353","public_events",2020-03-13,4.3,"France","Guadeloupe"
"354","lockdown",2020-03-17,4.3,"France","Guadeloupe"
"355","social_distancing_encouraged",2020-03-16,4,"France","Guadeloupe"
"356","schools_universities",2020-03-14,5.3,"France","France"
"357","self_isolating_if_ill",2020-03-16,5.3,"France","France"
"358","public_events",2020-03-13,5.3,"France","France"
"359","lockdown",2020-03-17,5.3,"France","France"
"360","social_distancing_encouraged",2020-03-16,5,"France","France"
