"","Ain","Aisne","Alpes-Maritimes","Ardèche","Aube","Aude","Bouches-du-Rhône","Charente-Maritime","Cher","Côte-d'Or","Doubs","Drôme","Eure-et-Loir","Corse-du-Sud","Gard","Haute-Garonne","Gironde","Hérault","Ille-et-Vilaine","Indre","Indre-et-Loire","Isère","Loire","Loire-Atlantique","Loiret","Maine-et-Loire","Manche","Marne","Meurthe-et-Moselle","Meuse","Morbihan","Moselle","Nord","Oise","Pas-de-Calais","Pyrénées-Atlantiques","Pyrénées-Orientales","Bas-Rhin","Haut-Rhin","Rhône","Haute-Saône","Saône-et-Loire","Sarthe","Haute-Savoie","Paris","Seine-Maritime","Seine-et-Marne","Yvelines","Somme","Var","Vaucluse","Vienne","Vosges","Territoire de Belfort","Essonne","Hauts-de-Seine","Seine-Saint-Denis","Val-de-Marne","Val-d'Oise","Guadeloupe","France"
"751",2.8161622827232,2.38041842561831,2.9757157197157,2.47841672114325,4.02671257822219,2.89252148373122,3.17624126835599,1.92819770048942,2.60081976369576,1.91337108242966,3.239123892806,2.8080607698324,3.56533981212029,3.58907287808013,2.61791258483887,2.55221027269743,2.92486440988167,2.92829716632265,3.23779613693779,4.61182689362141,3.45858244127339,3.11401512856199,2.81823324464662,4.46980034708174,3.16156958402504,3.49229170924348,3.49267493487911,3.92843940877693,3.68860901015651,2.99624722540533,2.68609140301741,2.39762393706501,3.76917363542496,2.45189430637882,3.06813720295134,3.0779785507823,2.09303486828355,2.63076061367522,2.77669579177429,3.32966183257488,4.02662157542837,2.01344788846462,2.38387788872147,2.8394138970026,3.31326568935284,3.05883307639376,3.7129946096267,3.75249040228606,3.12000150063268,3.86087924912388,4.329646499257,3.16498779986592,2.06130106555723,2.5800397555628,3.0157019171241,2.96422393827218,3.41572778121204,3.42068263528241,3.16862997449654,2.91449233295936,3.25866119794259
"752",2.30090442446729,2.8204819961381,3.81149941812992,2.69932854678604,4.00767919503832,3.57069746717032,3.66073505924336,3.73651289946836,1.67637409443607,2.73720655083068,2.93064486039741,3.4664453007538,2.79556029355541,1.54940889904222,3.64010867557919,4.04698787389031,3.10108826991102,2.50316506645214,3.06903859358574,3.22544637486462,3.60129670257358,2.37718619942962,1.97529725673391,4.48061860792578,2.70438355611344,3.17144241766541,3.0796052196862,3.02016651135186,3.1625881006296,3.48173614181298,2.43734421074281,2.42750025276263,4.06527734640405,1.73739951992067,3.22493763900368,4.45496969837135,3.68613189665655,3.39634132900773,2.25793889398869,3.67921504368647,2.84792960235625,2.60772934000563,2.45185153157016,4.32198336897904,4.126471847504,3.12640062551904,3.34229548406892,3.24200818593115,2.36240325556573,3.96016237990008,4.59401322966621,2.42126784744366,2.43285167137639,2.68057103470032,3.88762012691216,3.63746065363056,3.86098162054277,2.84792336915312,2.23661437017634,3.26773916364513,3.75235027662698
"753",3.51205175203561,2.00893116479115,4.06977540193908,2.50571376038814,3.61614139569647,1.53857991403305,3.40462782800721,1.89117371104252,4.51022952663736,2.2861130988598,3.25786759653751,3.52321232090945,2.586001251885,2.79246229771673,4.13589370287716,2.5886386539022,4.1278593056038,4.34299336303199,4.03857612844477,3.02968447200087,3.07598039787285,3.55766120935541,3.05572269266481,4.09425631334145,3.78420323600189,2.81381317233326,2.54230488256553,1.76912138895304,3.42153706129546,2.25526956899103,3.2252158102065,2.04912385077476,3.51547621998763,2.21129234335234,3.571078308539,2.54046099331944,2.67650265870313,2.34084853494941,1.58321495717857,2.2417741325729,3.60801936316315,2.41508496891523,4.03048115604105,3.67927743661317,3.24828774115569,2.79363502453139,3.91509335869634,2.06614039708606,1.2549367895132,4.17218514745231,3.79415910317098,2.6352965348852,2.51153783723491,2.1403967497592,2.67607842703721,2.72680770065377,3.61409639972432,4.29649772844187,2.93020314577711,3.64840780032858,4.15254242156296
"754",3.74767925760147,2.58359806912066,3.27537511943005,3.14113262831143,4.51225922743659,1.39735824300092,2.57063224434584,3.8251748656891,2.63721439886586,3.12121237496769,3.8097102675549,3.36423989574523,3.7127704630989,4.2273203324463,2.44159283050255,3.07462720368948,3.25430736510561,3.75881721940398,3.66694284784282,3.33666774535823,3.73022788528625,2.92277647018808,2.98149930637416,3.81045309448792,3.59389576455023,3.0123264189233,3.85597689326773,2.56413616275761,2.78137780563021,1.23702586539763,2.37092749935494,2.40897582190206,3.52634815551959,2.22599575944938,4.29912876343123,3.0296640743386,2.37163380990857,2.42933691528926,2.28468190557977,3.13900345473881,3.0582030904798,2.25099112922051,4.13496059336216,2.96794052323355,3.52072645658287,3.34904705963462,3.08103861718742,3.51123700557782,2.33205560951993,2.41926804324667,3.31330128908299,3.07421269944003,2.50501375541468,2.58482653009597,3.37080161411094,3.71606936500102,4.46474039551732,3.39311706195274,2.90299556041511,2.57143672519284,3.93631497182548
"755",3.51586708629795,2.75474199499111,2.74499477680861,2.64812191805963,3.62048446361714,2.05579566819106,2.17226795150152,2.77103361776044,4.21453239341151,1.31869902833549,1.73314268715781,3.26892038061586,2.77776163758261,1.94377339475086,3.16467276260627,3.21732724019645,2.3484376136368,3.25974542046492,2.53488506293487,3.46736088775741,3.57121312812581,3.49079857619456,2.50029671410913,3.15714281610386,3.08103127371621,3.39595576720012,4.09152964882793,2.46892192207306,3.13403127612196,3.74657520430494,2.54348660820278,4.46841442892205,4.11638924701923,2.32719785539118,4.23907696840172,2.54398515542006,2.0285004730792,3.06967747923064,1.77500559724685,3.50103185635037,3.42297494813265,3.19966666952783,3.682471938978,3.68977535378389,4.0504494926967,3.84794193882275,4.54736086465772,3.19860929502314,2.43715055004736,2.49659893557908,2.46682062840468,3.28379187520207,1.83322996579512,3.21394862927674,2.97424592931643,3.77692444608896,3.61908529249264,3.30696918994199,2.70401604380601,4.56258824111504,4.07534679533684
"756",2.22819160690071,2.38200623881347,4.16854065651921,2.37804541813961,3.16127678259405,1.86165312382219,3.95015884674992,4.08576303494669,5.55713276866905,2.52223922695087,1.43540951343946,3.55559297013183,2.84101229362961,3.03201294441128,1.15967979592942,3.92336694185056,2.08091471955449,2.0055735399838,3.55972850420748,1.87700836353178,3.09802211139039,4.30346583440178,4.49459653067423,4.34200262685848,3.60572162324077,2.61229246282582,2.68912585975945,3.32562656658411,4.47864784288524,3.19904181185652,1.94434824060939,2.43241978208802,5.23116283671603,1.95678982889197,3.87804422013831,1.6970069745466,1.35722388058195,2.13865084736556,2.17011329356094,2.98838087640329,3.75854705278331,2.12832337530026,4.32468660034835,2.45729755687595,3.76564025791303,2.2696486213832,4.44209121650129,3.00568360925529,2.81447370933953,4.82146023711257,3.87370918499913,2.5534130939514,1.5427331571134,2.41584838211588,4.58018132996576,4.57493405404377,3.78109831584055,3.78924593721626,2.62690771849837,2.91848604138834,3.82227023231195
"757",3.21238806504036,3.3304334967726,3.06165467522794,3.51278849455441,5.57254687835564,1.95844543576546,1.93091136004109,3.83050886698453,2.86194909563911,2.77082716975378,2.41451528132479,3.68488751668092,2.24206158284634,2.6177425810203,2.57584991587282,1.50719002899184,2.66273953328556,1.8331924760814,2.8019852394974,3.17458875281173,4.41091830268735,2.74371969634505,3.90238437820981,1.92450429276089,2.42953019362092,2.66347767281208,4.03601111976741,2.47124377343296,2.59514463139783,2.99861368797599,1.7980979744074,3.50446473409655,4.46849855973566,2.33250015485265,4.50854061415519,1.88020689137901,3.57868355208929,2.41366590055389,2.23897969426344,3.2665293159132,4.40634506899686,2.36999460585681,3.76676654851099,1.72339080006705,3.6638279738664,2.46730448714835,3.9668561789581,2.29003719184171,1.33414577510279,3.42790158689765,4.1387361237114,3.8354388017863,1.63717519135907,2.94630405543515,3.30841712364378,4.12771275442196,2.82003487323083,3.61159578417952,3.35480687525207,4.40569545946187,3.89040507446123
"758",3.50407903015831,2.41961438288501,3.6009449991459,2.69138832644755,3.76038426511692,2.9078848270278,3.36778819532054,4.43125834009879,3.5150747534986,3.36053844893298,3.85926722458536,4.00968385378142,3.33179478429755,2.51229715237916,2.32825103196453,3.35552445221685,3.58470049603833,3.15145180626629,3.64102632945372,3.62310760177894,3.250293681059,2.7800549848816,2.93545560742818,3.39907039282087,3.38230128387042,4.04505097942679,3.45630588609041,2.47725319002004,3.61885752511925,2.10207261207481,1.94383195296282,3.21497340517362,3.28480834050917,2.4294550747405,2.94371225738074,3.06377037225988,3.3695221439546,2.24840528532553,2.28919133793109,3.59601770064388,3.12331234832666,2.61690004864202,3.09182055414163,3.80267047831656,3.9758701567305,4.11353560996327,3.94886034674926,3.25830102409226,2.49310725864854,2.7410861987283,3.72221011964041,3.8319331334991,2.7237948199929,2.86026809785154,3.74721748814257,3.23899106628063,2.99996751823717,3.65857502885445,2.91225966410722,2.93541077693351,4.16889628161794
"759",3.75508880700222,3.10473279307811,3.41843905105105,3.41450408377955,2.91728808248282,2.15589261064589,4.23725671459756,3.07790968673112,3.59828574031825,2.75504540679302,2.52828322154211,2.22075078060918,3.70062345440026,2.15877082077122,2.38650081519766,3.70958599881567,2.78849168696379,2.83920804522525,3.83502825366724,3.75314969203,4.72957930988124,5.05876350402908,3.3256611625383,3.02597900291249,3.10536724366359,2.22511349048975,3.28941001404767,2.52491183732474,2.97887604327715,2.78209664444821,2.33555346008667,3.39202988878014,4.65450411243233,2.01159420266559,3.97995782879186,1.82132101516278,3.4718492624703,3.00881468467622,2.11405227629691,3.12894514618977,2.78040316683524,2.52454900407603,3.53774757101859,3.01175096146916,2.69729955208201,3.400748731994,3.92159478383039,2.59454396622445,1.53908550000937,3.52937565695324,1.71386584692533,2.41862314018967,2.3883839704544,3.14255616693959,3.75065359310774,3.08560335568791,3.30627745814776,2.7361408104353,2.87518457466035,4.93010642900538,3.87517772294405
"760",3.88988587333804,2.48486821664221,3.25331252006163,3.14230049098306,3.27112259173841,1.40426273595383,3.38888063465312,2.25963462971675,2.81357801116029,2.33962482210578,2.65848068011074,2.97796954222193,3.14088036866906,2.94520574408948,3.36976700092997,4.41589379543719,3.33746344520087,2.64580188270463,2.08202201730847,4.79566647178578,2.87211944780961,3.47404265482679,3.48307571703165,2.8588393258667,3.52832873375614,2.48975180286144,4.13807648434856,3.17000510313713,3.50898453014412,3.13729808002952,2.40109618274632,2.21492313305751,3.39287865659363,1.77538793698623,3.88727275792855,2.37252540671589,2.46167477651235,2.67160596647796,1.79882304975187,3.50526684524257,1.66847157936516,2.75372673977629,3.46720588276619,2.56457741599838,3.73412532119085,2.65633619602135,4.1229428777777,3.92362673725015,2.34153557523402,2.71670286784672,3.77710943162119,2.4945500012796,2.67061818596358,1.76106114895541,3.98077868748411,3.08534286600486,3.79199336902156,5.00535527018769,3.14171053798064,2.31510962569345,3.9855403431263
"761",3.73559493709911,2.13225562664092,2.99738519598785,4.12584495227141,2.64946922515416,1.26315531682619,2.73227279396349,3.18764697414225,3.44044010725846,2.22828731733716,3.21832853409996,3.26772331045769,2.72888123595285,1.90065550214581,2.10202663072988,5.41540059569764,2.54734459081009,1.99971257280389,1.65266680681688,2.69870636958914,4.57347041793153,3.32446249176276,4.80292184990297,3.44071710099851,3.51128112139906,3.16138117037472,4.44699767083387,5.17341450627968,2.51117683474249,1.87232004302977,2.06184314780951,2.84546843593775,3.7816820159233,1.90904269435811,4.74143420159444,3.45465575239878,2.01226444448822,2.68551575781043,2.43546717648992,4.40730790329606,2.70022817182484,2.90545772571068,2.64068774890974,2.92487966441949,3.73292142376897,2.56252932568442,4.07460400889749,3.0795036617998,1.81597731441022,1.39644352563755,3.71832195449623,1.59338529132161,3.05797073295882,2.67021872619193,1.87376465517529,4.86119630168242,3.23976209314561,3.07262383037223,2.64212282324575,3.72694262972384,4.38889758509578
"762",2.81672212954868,3.03301355308662,3.35452926212604,2.426197659494,2.90075067439888,1.89819212493283,3.48547792383296,3.87405616577178,2.96371386261819,2.43760244609116,2.03884665081141,4.98970765009581,2.98097450254284,2.15702357478939,2.87080325404801,3.59465335522252,2.71547002750586,2.49832601845369,3.14628644817337,4.90526697554114,2.86114946991701,3.95942732970707,3.91506529826866,3.08514984644618,2.95139728278135,3.57907858459858,3.34278295034514,3.19606100715797,2.86817022803763,2.96552793611099,2.56425638057182,2.28240765339404,4.02055575689753,2.16740865993473,4.0929148221523,2.84196283780861,3.33988047623234,2.44941096137869,2.49674728288327,2.62808797315932,4.14638859838893,2.84332568027397,2.60891069984207,2.03636382428428,3.98084459934363,3.3323212150474,3.83009783770257,3.80620913514021,2.57500012637826,2.35107284030087,3.60486039537658,3.70007789551659,3.03851967676958,3.54802902398408,3.74057029717385,4.1848199665992,4.11049916693725,4.36168894760823,2.99468797327653,3.91055620317259,4.43722288847404
"763",3.16696773406012,2.8559906288393,2.27485072671954,4.17157633633112,4.45105295841267,2.54254698735688,4.04551260657231,4.28982085210184,2.94201940104855,2.72878369284409,2.07789421000155,2.61961911803312,2.22477152136979,2.37505949771514,2.33421255499328,4.29932563384522,3.0198219175567,3.73143752739471,3.57640398161837,2.80336052731132,3.72744892340702,2.65544687757601,3.28947564505654,3.31836751641563,4.12367666306498,3.6181613280669,3.74708231472428,2.67777590663398,3.79835710027938,2.68606343238938,2.63332132735569,2.08454553669327,3.40347446639864,1.58510264934544,3.33424766727117,2.75588917008675,3.48801633196108,2.68604384091504,2.68363416090946,2.64574429758988,3.38414288525192,3.77086965611865,4.79077233204488,3.01921093416367,3.52003190915394,3.92546790506993,2.35145138814379,3.17689546926968,2.96149002344317,3.22037615905183,2.59919879445617,3.49814825865349,1.69030169973151,2.66926651689029,3.1489435990926,3.92204822265057,3.88605486060573,3.73642090624685,2.47104858097124,2.60356812631928,3.79618319425402
"764",4.40376399796491,2.7744049400979,2.7320202806835,1.95289605667519,4.73866947725931,2.59636496487815,3.30355025546237,2.57540358368887,3.98287966301883,1.66080283118683,2.65321142953922,3.43201849722304,4.00458353896265,2.20780501907566,3.93761220044913,1.75830724991503,2.36097231929734,2.90988948917085,3.78056698161704,1.84715314086679,4.58320195095861,4.06756440444244,2.15829121733952,3.65450883322627,3.14249032222,2.27077594901051,2.81097419656518,3.6006537084123,3.36601584684592,1.55427908479988,1.92091197285421,2.95483266050879,3.25157274948305,1.72552928052871,3.74935157812528,3.11330945317519,3.46806359778804,2.41468545333252,2.30638051033522,2.34105551303447,4.62657056018697,3.26243744513422,4.17646994356372,2.92826757530396,3.20990105128711,2.88705274689655,2.60934937726532,4.60203934543679,2.9786052742205,2.94399946154604,4.31037531426417,3.53930650023017,2.96176295597555,2.85061652228359,4.17867965059126,3.49999779408152,2.71528078738719,4.06479320751938,2.97082802559618,2.89498926791996,3.75608014900904
"765",3.89976378167083,3.48037272066655,2.03704879790916,2.67426710042844,3.50027872329481,1.94716589348043,2.69908560830338,2.25786841377732,4.55794129428802,2.25935890450973,2.56597511612035,3.86150679658178,3.04919585042935,1.66947030961288,3.54415040406858,3.80928995339793,3.65483160421362,3.42449733774776,2.73278252950282,3.14268876518981,3.88209078219222,3.22398782601129,3.8194747372252,3.02241439355529,3.2644754216301,2.71107367335686,3.55604390664497,2.99991211461997,3.43439300651277,2.15681235966776,2.14187479129008,2.59339238200183,4.24218035931659,2.03932907754187,3.07057699954001,2.3868641359496,3.45787358063743,2.84075890691851,2.13745206035356,3.64319665690334,3.41071520035756,2.99933618913588,4.46429949830717,3.71911962456001,3.87050159991773,4.50475428955126,3.55535959483454,3.15942743829011,3.16800694823433,2.78134546068252,2.24510466250973,4.12062165670687,2.07948961487788,3.74666904996336,3.34226634815357,2.99482269023404,2.72978336184694,4.11803026882445,3.46228682709835,3.03047908057328,3.31435511771577
"766",3.2846288714396,3.8746887252997,3.13419966912235,4.26502073771058,3.52976748630422,1.89198627101494,3.28480954419268,2.72070498483355,3.58598793893786,2.93669735482753,3.0394125629087,4.19078991766145,2.4791939613182,3.4002493780281,2.3108521238399,3.37822872748478,2.49777844325744,3.44335879780744,2.59567364813557,3.29735513439715,3.9970587126932,4.56859192281469,3.22106476591054,4.26579783486187,4.51805268314927,2.57147474917584,3.63546367223655,3.3028109133134,3.07276031426736,3.05131280926644,2.453596717616,2.06056377697415,3.95797613932302,1.8844567984324,4.09214268313846,2.91714051036873,3.54852098468127,2.26055047466579,2.69439261922386,3.53655299835276,2.82316784003693,3.90801659882748,2.52770707026246,3.57350044062997,2.79495044002169,3.25813998046945,3.42247611842275,3.70724285036303,3.2168292577203,3.50143218457147,2.99427878455344,3.61851785718355,2.69373270891172,3.28612694312503,3.88289079468003,4.0674242576628,3.09709455116955,3.76046609511113,3.05464491020132,2.29792271185413,4.1231389430895
"767",3.13198333884924,3.61919832381849,3.4656282139984,3.67008720952941,4.36668962985616,2.20730582592896,4.02130156862152,3.95511117621963,3.13985080891259,3.00949515573798,2.68470157774406,3.59855298162521,4.10935991337921,2.56949719003913,3.56140680836978,2.30681020656978,3.13350202728559,2.86230608123099,2.98899411005236,3.64562976853995,4.8866197707225,2.87089269572256,5.15661713300055,3.63392683610793,3.88327625698044,3.92474141120405,2.58524152742853,3.52728621964105,3.24002389086095,2.64781653602525,3.24548990993942,2.64696726715704,2.60844885702866,2.49102896557082,3.55879780924646,3.30649245628591,3.13448130106284,2.66972641442438,2.41380534967758,2.94543706585862,3.37290728482343,2.24667135903776,2.26078784545214,3.21917249804241,4.05510422827309,2.86187359779584,3.12594078255159,2.71286480687937,2.5740709273399,3.15939124130335,3.13149852645309,3.44222534868695,3.38315920856432,2.68117750288795,3.49616491409241,3.21713074023243,3.08944160383743,3.4870668439108,3.2938036363215,2.99038071008532,3.8953316002594
"768",2.48222356734996,2.3131433094923,2.58928809527788,2.207731469817,3.1743175850999,1.61123690611966,3.24439050176789,2.92448392351149,4.45643011883848,2.83571944790741,3.75797120003155,3.50252505312776,2.69493014886855,0.653181145310352,1.9345761197652,2.4485149292765,3.40778656421574,3.30444337820381,3.52263493166109,2.83703724250935,4.49661543149975,2.96042059589355,2.72910064353715,3.38384409055054,2.7688507013989,2.41135284522317,3.15551449625796,2.24949968414606,3.04244173708183,0.607663068420432,2.13395700478726,3.2999034869708,4.44961762286974,1.92172106222183,3.45615571157891,3.3851780706313,2.15408807458466,2.3066117397404,1.65102959817512,3.25638432116291,2.82232325507545,3.46516399070542,2.08140310064099,3.92437010343009,3.67309121321107,4.60852485077585,4.14604999954727,2.71564335688734,2.54373119723626,2.88281858886498,2.61324303864605,2.0007212641794,2.24755854223929,1.54958340608086,4.28635699834128,3.72666565008787,4.08797827223732,3.59034670576247,2.55480560438778,2.58452404265181,3.95284980318467
"769",2.84655745020475,2.14244888044314,3.3192030447034,2.58026034489276,2.7909261303595,1.37051670077117,3.91546665305713,4.4628162353802,3.90426159232314,1.9910867700002,3.17633596056234,2.25654746975261,3.40778643931113,0.92066843251216,3.3253393463116,4.01554132919165,2.29035628471764,3.92853512266421,5.08019150165338,1.78159306704981,3.81863722669966,2.25436939173715,4.27321426525669,3.11750497033411,4.09551705524144,2.33809956582886,3.69975766131436,2.12510129608993,3.45571576235696,2.78889707526184,1.90276744053282,2.87860510213363,4.26657377886671,1.77518833819508,3.58885312834533,3.00825199582822,2.86275177961569,3.11953250659586,2.17897281360813,3.05492015225433,4.66438361325164,2.46764560205203,3.58777599627911,4.03536583467296,3.45037779795153,3.46978610725251,4.78955184765338,3.55416460872171,2.22878847871887,3.52413888868435,2.27740007508479,2.25580697596444,2.46154000623068,2.25233415807154,2.77634066295262,3.51280330966632,3.96979385008263,3.51034223847966,3.56028834570204,3.45878517622004,4.04490102286546
"770",2.23143008976472,3.34563447596554,3.60469961827087,3.40532078750508,3.34479686666332,2.20462239842713,4.47193559575581,3.41881442054664,2.68519488361013,3.1650285378228,1.26831714346062,3.50981952322917,1.86654594964642,1.6539243752703,3.12743138190029,3.38108566008141,2.72354382256044,2.24485260231349,4.84766663809219,2.21012113201414,4.09049676501962,2.60993708376444,3.41836796847379,2.66861867875585,3.46340856248287,3.09854550997542,3.3038269562796,2.78269828462022,3.00805779969642,2.51214260915738,2.84889682424729,2.16024500634908,2.89206745927338,1.87623643450626,3.2171744657462,2.59677560569578,1.75401038708516,2.49427288667098,2.32082955741029,4.17733385199158,3.4154966131838,3.33375121552906,3.8696491901484,2.99334788952621,4.06241962286969,4.51904114814598,3.12585966964546,3.50120325582341,2.01755045313293,3.19571242821822,2.90300846349147,2.26847850233793,2.24724592493153,2.55506944518573,3.68570136387333,4.38680476038704,3.68951361940391,3.8753618971425,3.16798433896731,3.67627044295882,3.77849667516833
"771",2.26237420174262,2.58164005101292,2.48706888481776,4.10740568921423,3.96586158694015,2.55585216633991,3.38308995143556,2.6022880595739,3.6829633263099,3.34028429486773,2.51554357826486,4.05184298973693,2.59453104942275,3.83654679350929,1.88274421037734,2.75422392042277,2.37359685155369,3.68230547745211,2.81496815814947,3.49256550482175,2.88519431209858,1.64085708242186,1.99621306583132,2.46129432910992,3.87246968044416,3.7992590328243,2.71191875030814,3.25215528291368,2.51842020899527,1.61621641674906,1.79564363186488,3.0226432103536,3.40211114685263,1.87877322335404,3.70060948034652,3.26818572808621,2.79161480132843,2.95885268120714,2.22089839154281,2.72312833984522,4.00822858594942,3.4078807632952,3.62886097094718,3.84527659057998,3.40106058429,2.97057617862414,4.26602750419954,4.61722910206647,1.60371251592137,3.08856276424903,2.96317086011677,4.63083089479454,3.18992711121916,4.14328990386672,2.94876339563303,2.81982222749294,4.03856707302678,3.27884569206434,2.88342535323537,2.97560235834727,4.22463137217157
"772",2.94482320855577,3.03727941422604,3.13592747095398,2.46351138541243,3.38285111931229,2.43555287599312,2.5518472139309,3.24499997137671,4.21853374206925,2.61795418594375,2.76010222175073,3.05994156483916,2.89523527429906,3.65697477578993,3.32580571215792,3.94127646487421,2.79269969953776,3.69696594314617,3.31253636350722,3.34437300543109,2.94647270004176,3.6624010692312,4.29265333662366,3.84918324542763,5.10537087296635,3.31794233455,4.96276125141872,2.90552584028967,3.90303127400248,3.72731603557336,3.89146183667442,2.33048068697722,2.81150745883621,1.95398369318015,3.0082969847881,3.54980495997335,3.75797747675129,2.79250500095636,2.12421889485629,2.40855848604974,4.62569874041414,2.41185863251839,3.14227104909889,2.79795048623951,3.13026954668582,2.87877394247159,3.70428973552781,3.31745873449882,1.87100505372659,2.76554181808516,2.05858086718209,3.4896298873186,2.38633381617864,2.27169084265029,2.55043519441106,2.41526984861957,4.12137250504466,4.18740756190404,2.7777719792931,4.65330006114417,3.61739409262974
"773",4.23523920533796,2.83399555859914,2.94707991372249,3.46290310583257,4.0279450134388,2.00721171873514,2.63612082592023,2.70653785747939,3.4124439167391,2.33733222266035,4.18082315872562,3.28281681420723,2.96421689438397,2.57312135303428,3.95493895543638,3.52491183858567,3.5076296690818,3.52887781268926,2.51828031566196,2.76440916675191,2.25461303624132,2.92773844254243,2.9128044426984,3.71842869699027,2.85200742037528,4.89222599979374,3.04268031853817,4.04195039174821,2.49363473753091,3.26381656411524,2.92107042700673,2.41926857595139,2.7507323473128,1.88726593223656,3.3019978559064,4.34113627576212,3.08051689358169,2.23809617440262,2.07012128309487,2.66679520861431,3.12866041341233,2.5879265628356,3.45871979174951,2.90295513948193,4.33455763592583,2.38521787272343,3.24172738746607,3.11571543188238,1.92006642518203,3.10174596731194,4.73198959688676,3.44540134458389,2.69591899221597,3.01479368490558,2.52183793784513,3.1321928690479,2.97854806428273,4.47694239070414,3.09119966716074,2.55833527096834,3.95167759342438
"774",3.84323632337677,3.70123978377466,2.74230219414158,2.02450984588808,3.22112394690479,3.39755460293781,3.83023876325616,3.50619602081856,3.31061703956389,3.79343501171435,3.24155907935708,4.19166485440156,2.24110225703028,2.75155318748709,3.11147419226244,3.97949701620921,3.11875022899211,3.49003297136076,4.35311272007845,3.39915230100969,3.39754086811147,3.1467325759171,3.02741159754424,2.97805058502465,2.95051781385554,2.83660954845276,2.6208971288134,4.52009448164796,2.44608091296922,4.03184183605834,3.25727079466405,2.3545926947943,3.15239438804482,2.38764754497277,3.5367675308191,2.71793925586879,3.89944586899833,2.44036808143767,2.53238238458015,3.3653502871396,3.30447503173734,3.35159236481265,3.59554047801006,3.757338799417,3.47806114406148,3.69779630453778,2.39472631589479,4.11223381572645,2.38282495141888,3.43271086309574,3.58279457821618,3.21005812821775,2.82437064367666,3.13946192854207,3.83466335602009,3.63033197517369,3.08132135009638,3.74275043569088,3.18387776826616,3.71612068924432,4.03766235110613
"775",1.66846822629166,2.38394775337472,3.26505735133542,2.26694142718563,3.43780338459133,3.24950672735174,2.66195884623201,2.33514736894987,3.51458177607835,2.82323755216124,2.53279767394664,4.01533811648263,2.27716543642525,3.03655716898168,3.08432363855426,3.5932041420408,3.77463277720873,3.69057685251065,3.07345155787754,3.49914235319482,3.10871410076253,2.96859471394722,2.9840960574948,3.60403999814227,4.24771016744169,2.26575299709602,2.86531979777819,3.08760126246701,3.11144027650292,3.03702802727575,1.62885176520834,2.77849926877694,2.97618699602693,1.80569050668728,3.94413773378201,2.04649954591922,2.68842280031395,2.50185220150403,2.15330753358409,2.80779750107029,2.54696798625648,3.64453655556735,1.97870521206618,2.94796684124304,3.54053306190259,2.25910997519526,3.35327911054898,3.68609620321718,1.52714266025447,3.60171004820852,2.95249430954558,2.33139869189657,3.28654681917222,2.84618515935832,3.64154686350212,2.83351957093949,2.34848664788993,3.679890049753,2.52297167702617,3.67094778836179,4.03296041154291
"776",3.19583671493315,2.36799966433358,3.70057395607694,3.64043135981887,2.21434595502632,2.26329266281013,2.91868332847953,3.35829143428503,3.60217619927319,2.60089581216391,2.69217455784803,2.60911808787684,3.5940299958458,2.58705349202708,2.95739651564964,3.3850377366365,3.74134005387625,2.34973679238944,2.47042501548329,2.9936523574224,3.6688683262867,2.59824509972655,3.98653789543328,2.60981981897502,3.5281611620518,2.38188823202388,3.87023729604473,2.61752923624258,3.57659727575697,3.35631098496329,2.37119858119369,1.97828707163543,3.82555384131036,1.91195571423561,2.9037277082327,3.16486611822444,3.04771547356288,2.62003479472347,2.67434869832462,2.92386408873528,4.25740753416864,3.06654604720273,2.2958337785843,3.6661889264611,3.49129853071753,2.76462360533089,3.21082340891936,3.61867058745733,1.91114315069087,3.04840115476316,4.51323129637315,2.62566186209989,2.44507705840491,3.30771249040547,2.8881560900204,3.248713888437,3.75017631058975,3.8555206079464,2.64349279089936,2.57889837179233,3.76864533606777
"777",3.14992528725547,3.7234405534885,3.11048966177058,2.68926134955496,3.37773963206934,2.91469466963819,2.80311302213356,3.2554387763041,4.05026790733095,2.9111799649249,2.55023176376529,3.64057397973214,3.23792239360079,3.75382103753001,3.07690362004444,3.67631735666328,3.28950362111325,3.41531631243658,3.34905444778407,2.81953081951526,3.33639115162307,2.40985199518444,3.98320009557617,3.15785375736161,3.2068876764687,3.48546032856392,3.64465762874586,2.77971421609711,3.06995571622506,3.56115334587773,2.42250544002011,3.47393866971529,3.19157183003853,2.39516991073645,2.76699844929731,3.60631654884367,3.22022246463841,2.98816110942509,2.39551564660515,3.41557883860192,3.70497919325585,2.95159025516815,2.75506108578553,3.4607309926643,3.03884504993175,3.08271296959794,3.10544079056831,2.99630828570905,3.05804159152458,2.82413808121222,3.87476401619862,3.20800128433571,3.10615952262566,3.89643198620975,4.04197599079866,3.19284031804828,2.72471786377965,3.36112905920669,3.14877627707302,3.28750061002795,3.66778407709488
