"","key","value","x","country","region"
"132","self_isolating_if_ill",2020-03-16,5.3,"France","Manche"
"133","public_events",2020-03-13,5.3,"France","Manche"
"134","lockdown",2020-03-17,5.3,"France","Manche"
"135","social_distancing_encouraged",2020-03-16,5,"France","Manche"
"136","schools_universities",2020-03-14,4.3,"France","Marne"
"137","self_isolating_if_ill",2020-03-16,4.3,"France","Marne"
"138","public_events",2020-03-13,4.3,"France","Marne"
"139","lockdown",2020-03-17,4.3,"France","Marne"
"140","social_distancing_encouraged",2020-03-16,4,"France","Marne"
"141","schools_universities",2020-03-14,4.3,"France","Meurthe-et-Moselle"
"142","self_isolating_if_ill",2020-03-16,4.3,"France","Meurthe-et-Moselle"
"143","public_events",2020-03-13,4.3,"France","Meurthe-et-Moselle"
"144","lockdown",2020-03-17,4.3,"France","Meurthe-et-Moselle"
"145","social_distancing_encouraged",2020-03-16,4,"France","Meurthe-et-Moselle"
"146","schools_universities",2020-03-14,4.3,"France","Meuse"
"147","self_isolating_if_ill",2020-03-16,4.3,"France","Meuse"
"148","public_events",2020-03-13,4.3,"France","Meuse"
"149","lockdown",2020-03-17,4.3,"France","Meuse"
"150","social_distancing_encouraged",2020-03-16,4,"France","Meuse"
"151","schools_universities",2020-03-14,4.3,"France","Morbihan"
"152","self_isolating_if_ill",2020-03-16,4.3,"France","Morbihan"
"153","public_events",2020-03-13,4.3,"France","Morbihan"
"154","lockdown",2020-03-17,4.3,"France","Morbihan"
"155","social_distancing_encouraged",2020-03-16,4,"France","Morbihan"
"156","schools_universities",2020-03-14,3.3,"France","Moselle"
"157","self_isolating_if_ill",2020-03-16,3.3,"France","Moselle"
"158","public_events",2020-03-13,3.3,"France","Moselle"
"159","lockdown",2020-03-17,3.3,"France","Moselle"
"160","social_distancing_encouraged",2020-03-16,3,"France","Moselle"
"161","schools_universities",2020-03-14,5.3,"France","Nord"
"162","self_isolating_if_ill",2020-03-16,5.3,"France","Nord"
"163","public_events",2020-03-13,5.3,"France","Nord"
"164","lockdown",2020-03-17,5.3,"France","Nord"
"165","social_distancing_encouraged",2020-03-16,5,"France","Nord"
"166","schools_universities",2020-03-14,3.3,"France","Oise"
"167","self_isolating_if_ill",2020-03-16,3.3,"France","Oise"
"168","public_events",2020-03-13,3.3,"France","Oise"
"169","lockdown",2020-03-17,3.3,"France","Oise"
"170","social_distancing_encouraged",2020-03-16,3,"France","Oise"
"171","schools_universities",2020-03-14,5.3,"France","Pas-de-Calais"
"172","self_isolating_if_ill",2020-03-16,5.3,"France","Pas-de-Calais"
"173","public_events",2020-03-13,5.3,"France","Pas-de-Calais"
"174","lockdown",2020-03-17,5.3,"France","Pas-de-Calais"
"175","social_distancing_encouraged",2020-03-16,5,"France","Pas-de-Calais"
"176","schools_universities",2020-03-14,4.3,"France","Pyrénées-Atlantiques"
"177","self_isolating_if_ill",2020-03-16,4.3,"France","Pyrénées-Atlantiques"
"178","public_events",2020-03-13,4.3,"France","Pyrénées-Atlantiques"
"179","lockdown",2020-03-17,4.3,"France","Pyrénées-Atlantiques"
"180","social_distancing_encouraged",2020-03-16,4,"France","Pyrénées-Atlantiques"
"181","schools_universities",2020-03-14,4.3,"France","Pyrénées-Orientales"
"182","self_isolating_if_ill",2020-03-16,4.3,"France","Pyrénées-Orientales"
"183","public_events",2020-03-13,4.3,"France","Pyrénées-Orientales"
"184","lockdown",2020-03-17,4.3,"France","Pyrénées-Orientales"
"185","social_distancing_encouraged",2020-03-16,4,"France","Pyrénées-Orientales"
"186","schools_universities",2020-03-14,4.3,"France","Bas-Rhin"
"187","self_isolating_if_ill",2020-03-16,4.3,"France","Bas-Rhin"
"188","public_events",2020-03-13,4.3,"France","Bas-Rhin"
"189","lockdown",2020-03-17,4.3,"France","Bas-Rhin"
"190","social_distancing_encouraged",2020-03-16,4,"France","Bas-Rhin"
"191","schools_universities",2020-03-14,3.3,"France","Haut-Rhin"
"192","self_isolating_if_ill",2020-03-16,3.3,"France","Haut-Rhin"
"193","public_events",2020-03-13,3.3,"France","Haut-Rhin"
"194","lockdown",2020-03-17,3.3,"France","Haut-Rhin"
"195","social_distancing_encouraged",2020-03-16,3,"France","Haut-Rhin"
"196","schools_universities",2020-03-14,4.3,"France","Rhône"
"197","self_isolating_if_ill",2020-03-16,4.3,"France","Rhône"
"198","public_events",2020-03-13,4.3,"France","Rhône"
"199","lockdown",2020-03-17,4.3,"France","Rhône"
"200","social_distancing_encouraged",2020-03-16,4,"France","Rhône"
"201","schools_universities",2020-03-14,5.3,"France","Haute-Saône"
"202","self_isolating_if_ill",2020-03-16,5.3,"France","Haute-Saône"
"203","public_events",2020-03-13,5.3,"France","Haute-Saône"
"204","lockdown",2020-03-17,5.3,"France","Haute-Saône"
"205","social_distancing_encouraged",2020-03-16,5,"France","Haute-Saône"
"206","schools_universities",2020-03-14,4.3,"France","Saône-et-Loire"
"207","self_isolating_if_ill",2020-03-16,4.3,"France","Saône-et-Loire"
"208","public_events",2020-03-13,4.3,"France","Saône-et-Loire"
"209","lockdown",2020-03-17,4.3,"France","Saône-et-Loire"
"210","social_distancing_encouraged",2020-03-16,4,"France","Saône-et-Loire"
"211","schools_universities",2020-03-14,5.3,"France","Sarthe"
"212","self_isolating_if_ill",2020-03-16,5.3,"France","Sarthe"
"213","public_events",2020-03-13,5.3,"France","Sarthe"
"214","lockdown",2020-03-17,5.3,"France","Sarthe"
"215","social_distancing_encouraged",2020-03-16,5,"France","Sarthe"
"216","schools_universities",2020-03-14,4.3,"France","Haute-Savoie"
"217","self_isolating_if_ill",2020-03-16,4.3,"France","Haute-Savoie"
"218","public_events",2020-03-13,4.3,"France","Haute-Savoie"
"219","lockdown",2020-03-17,4.3,"France","Haute-Savoie"
"220","social_distancing_encouraged",2020-03-16,4,"France","Haute-Savoie"
"221","schools_universities",2020-03-14,5.3,"France","Paris"
"222","self_isolating_if_ill",2020-03-16,5.3,"France","Paris"
"223","public_events",2020-03-13,5.3,"France","Paris"
"224","lockdown",2020-03-17,5.3,"France","Paris"
"225","social_distancing_encouraged",2020-03-16,5,"France","Paris"
"226","schools_universities",2020-03-14,4.3,"France","Seine-Maritime"
"227","self_isolating_if_ill",2020-03-16,4.3,"France","Seine-Maritime"
"228","public_events",2020-03-13,4.3,"France","Seine-Maritime"
"229","lockdown",2020-03-17,4.3,"France","Seine-Maritime"
"230","social_distancing_encouraged",2020-03-16,4,"France","Seine-Maritime"
"231","schools_universities",2020-03-14,5.3,"France","Seine-et-Marne"
"232","self_isolating_if_ill",2020-03-16,5.3,"France","Seine-et-Marne"
"233","public_events",2020-03-13,5.3,"France","Seine-et-Marne"
"234","lockdown",2020-03-17,5.3,"France","Seine-et-Marne"
"235","social_distancing_encouraged",2020-03-16,5,"France","Seine-et-Marne"
"236","schools_universities",2020-03-14,5.3,"France","Yvelines"
"237","self_isolating_if_ill",2020-03-16,5.3,"France","Yvelines"
"238","public_events",2020-03-13,5.3,"France","Yvelines"
"239","lockdown",2020-03-17,5.3,"France","Yvelines"
"240","social_distancing_encouraged",2020-03-16,5,"France","Yvelines"
"241","schools_universities",2020-03-14,4.3,"France","Somme"
"242","self_isolating_if_ill",2020-03-16,4.3,"France","Somme"
"243","public_events",2020-03-13,4.3,"France","Somme"
"244","lockdown",2020-03-17,4.3,"France","Somme"
"245","social_distancing_encouraged",2020-03-16,4,"France","Somme"
"246","schools_universities",2020-03-14,4.3,"France","Var"
"247","self_isolating_if_ill",2020-03-16,4.3,"France","Var"
"248","public_events",2020-03-13,4.3,"France","Var"
"249","lockdown",2020-03-17,4.3,"France","Var"
"250","social_distancing_encouraged",2020-03-16,4,"France","Var"
"251","schools_universities",2020-03-14,5.3,"France","Vaucluse"
"252","self_isolating_if_ill",2020-03-16,5.3,"France","Vaucluse"
"253","public_events",2020-03-13,5.3,"France","Vaucluse"
"254","lockdown",2020-03-17,5.3,"France","Vaucluse"
"255","social_distancing_encouraged",2020-03-16,5,"France","Vaucluse"
"256","schools_universities",2020-03-14,5.3,"France","Vienne"
"257","self_isolating_if_ill",2020-03-16,5.3,"France","Vienne"
"258","public_events",2020-03-13,5.3,"France","Vienne"
"259","lockdown",2020-03-17,5.3,"France","Vienne"
"260","social_distancing_encouraged",2020-03-16,5,"France","Vienne"
"261","schools_universities",2020-03-14,4.3,"France","Vosges"
"262","self_isolating_if_ill",2020-03-16,4.3,"France","Vosges"
"263","public_events",2020-03-13,4.3,"France","Vosges"
"264","lockdown",2020-03-17,4.3,"France","Vosges"
"265","social_distancing_encouraged",2020-03-16,4,"France","Vosges"
"266","schools_universities",2020-03-14,4.3,"France","Territoire de Belfort"
"267","self_isolating_if_ill",2020-03-16,4.3,"France","Territoire de Belfort"
"268","public_events",2020-03-13,4.3,"France","Territoire de Belfort"
"269","lockdown",2020-03-17,4.3,"France","Territoire de Belfort"
"270","social_distancing_encouraged",2020-03-16,4,"France","Territoire de Belfort"
"271","schools_universities",2020-03-14,5.3,"France","Essonne"
"272","self_isolating_if_ill",2020-03-16,5.3,"France","Essonne"
"273","public_events",2020-03-13,5.3,"France","Essonne"
"274","lockdown",2020-03-17,5.3,"France","Essonne"
"275","social_distancing_encouraged",2020-03-16,5,"France","Essonne"
"276","schools_universities",2020-03-14,5.3,"France","Hauts-de-Seine"
"277","self_isolating_if_ill",2020-03-16,5.3,"France","Hauts-de-Seine"
"278","public_events",2020-03-13,5.3,"France","Hauts-de-Seine"
"279","lockdown",2020-03-17,5.3,"France","Hauts-de-Seine"
"280","social_distancing_encouraged",2020-03-16,5,"France","Hauts-de-Seine"
"281","schools_universities",2020-03-14,4.3,"France","Seine-Saint-Denis"
"282","self_isolating_if_ill",2020-03-16,4.3,"France","Seine-Saint-Denis"
"283","public_events",2020-03-13,4.3,"France","Seine-Saint-Denis"
"284","lockdown",2020-03-17,4.3,"France","Seine-Saint-Denis"
"285","social_distancing_encouraged",2020-03-16,4,"France","Seine-Saint-Denis"
"286","schools_universities",2020-03-14,5.3,"France","Val-de-Marne"
"287","self_isolating_if_ill",2020-03-16,5.3,"France","Val-de-Marne"
"288","public_events",2020-03-13,5.3,"France","Val-de-Marne"
"289","lockdown",2020-03-17,5.3,"France","Val-de-Marne"
"290","social_distancing_encouraged",2020-03-16,5,"France","Val-de-Marne"
"291","schools_universities",2020-03-14,4.3,"France","Val-d'Oise"
"292","self_isolating_if_ill",2020-03-16,4.3,"France","Val-d'Oise"
"293","public_events",2020-03-13,4.3,"France","Val-d'Oise"
"294","lockdown",2020-03-17,4.3,"France","Val-d'Oise"
"295","social_distancing_encouraged",2020-03-16,4,"France","Val-d'Oise"
"296","schools_universities",2020-03-14,4.3,"France","Guadeloupe"
"297","self_isolating_if_ill",2020-03-16,4.3,"France","Guadeloupe"
"298","public_events",2020-03-13,4.3,"France","Guadeloupe"
"299","lockdown",2020-03-17,4.3,"France","Guadeloupe"
"300","social_distancing_encouraged",2020-03-16,4,"France","Guadeloupe"
"301","schools_universities",2020-03-14,5.3,"France","France"
"302","self_isolating_if_ill",2020-03-16,5.3,"France","France"
"303","public_events",2020-03-13,5.3,"France","France"
"304","lockdown",2020-03-17,5.3,"France","France"
"305","social_distancing_encouraged",2020-03-16,5,"France","France"
